Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
participant_first_name,phenx_total_physical_activityobjective_measure,,text,What is your...  First Name?,,PX0150801,,,,,,,,,,
participant_middle_initial,phenx_total_physical_activityobjective_measure,,text,What is your...  Middle Initial?,,PX0150801,,,,,,,,,,
participant_last_name,phenx_total_physical_activityobjective_measure,,text,What is your...  Last Name?,,PX0150801,,,,,,,,,,
participant_received_actigraph,phenx_total_physical_activityobjective_measure,,radio,Did the participant receive an ActiGraph?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX0150801,,,,,,,,,,
participant_serialno,phenx_total_physical_activityobjective_measure,,text,If answer is Yes: please record the last four digits of serial number:,,PX0150801,number,,,,[participant_received_actigraph] = 'UNDEFINED_CODE',,,,,
reason_participant_notreceive_actigraph,phenx_total_physical_activityobjective_measure,,radio,Why didn't the participant receive an ActiGraph?,"UNDEFINED_CODE,Participant Refused|UNDEFINED_CODE_1,Cognitive Impairment|UNDEFINED_CODE_2,No device available/schedule problem|UNDEFINED_CODE_3,Physical/Medical Problem|UNDEFINED_CODE_4,Other",PX0150801,,,,,,,,,,
reason_participant_notreceive_actigraph_physicalmedical,phenx_total_physical_activityobjective_measure,,text,Physical/Medical Problem (Please Specify),,PX0150801,,,,,[reason_participant_notreceive_actigraph] = 'UNDEFINED_CODE_3',,,,,
reason_participant_notreceive_actigraph_other,phenx_total_physical_activityobjective_measure,,text,Other (Please Specify),,PX0150801,,,,,[reason_participant_notreceive_actigraph] = 'UNDEFINED_CODE_4',,,,,
qa_distribution_usb,phenx_total_physical_activityobjective_measure,,radio,ActiGraph is connected to USB cable,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX0150801,,,,,,,,,,
qa_distribution_freeliving,phenx_total_physical_activityobjective_measure,,radio,ActiGraph set up for free-living,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX0150801,,,,,,,,,,
