Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
trace_metals_hemophilia,phenx_concentrations_of_trace_metals,,radio,Do you have hemophilia or any bleeding disorder?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Don't know|UNDEFINED_CODE_3,Refused",PX240501,,,,,,,,,,
trace_metals_chemotherapy,phenx_concentrations_of_trace_metals,,radio,Have you had cancer chemotherapy within the past 4 weeks?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Don't know|UNDEFINED_CODE_3,Refused",PX240501,,,,,,,,,,
trace_metals_blood_draw,phenx_concentrations_of_trace_metals,,radio,Have you had any problems with a blood draw in the past?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Don't know|UNDEFINED_CODE_3,Refused",PX240501,,,,,,,,,,
trace_metals_blood_draw_problems,phenx_concentrations_of_trace_metals,,text,What problems have you had with a blood draw in the past?,,PX240501,,,,,,,,,,
trace_metals_ingested_date,phenx_concentrations_of_trace_metals,,text,When was the last time you had anything to eat or drink other than water? Date,,PX240501,date_mdy,,,,,,,,,
trace_metals_ingested_time,phenx_concentrations_of_trace_metals,,text,When was the last time you had anything to eat or drink other than water? Time,,PX240501,,,,,,,,,,
trace_metals_sweetener,phenx_concentrations_of_trace_metals,,radio,"Have you had sweetener or milk added to a drink, such as coffee or tea, in the last 8 hours?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Don't know|UNDEFINED_CODE_3,Refused",PX240501,,,,,,,,,,
trace_metals_alcohol,phenx_concentrations_of_trace_metals,,radio,"Have you had alcohol such as beer, wine, or liquor in the last 8 hours?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Don't know|UNDEFINED_CODE_3,Refused",PX240501,,,,,,,,,,
trace_metals_gum,phenx_concentrations_of_trace_metals,,radio,"Have you chewed gum, or used breath mints, lozenges, cough drops, or other cough or cold remedies in the last 8 hours?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Don't know|UNDEFINED_CODE_3,Refused",PX240501,,,,,,,,,,
trace_metals_antacid,phenx_concentrations_of_trace_metals,,radio,"Have you used antacid, laxatives, or anti-diarrheal medications in the last 8 hours?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Don't know|UNDEFINED_CODE_3,Refused",PX240501,,,,,,,,,,
trace_metals_dietary_supplement,phenx_concentrations_of_trace_metals,,radio,Have you taken a dietary supplement such as vitamins or minerals in the last 8 hours?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Don't know|UNDEFINED_CODE_3,Refused",PX240501,,,,,,,,,,
trace_metals_diabetes,phenx_concentrations_of_trace_metals,,radio,Has a doctor ever told you that you had diabetes?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Don't know|UNDEFINED_CODE_3,Refused",PX240501,,,,,,,,,,
trace_metals_insulin,phenx_concentrations_of_trace_metals,,radio,Have you taken any insulin in the last 8 hours?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Don't know|UNDEFINED_CODE_3,Refused",PX240501,,,,,,,,,,
trace_metals_concentration,phenx_concentrations_of_trace_metals,,text,Serum Trace Metal Concentration Microgram per Milliliter,,PX240501,,,,,,,,,,
