Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
substanceuse_friends_desc,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,descriptive,How many of your friends:,,PX540402,,,,,,,,,,
substanceuse_friends_cigarettes,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,would you estimate smoke cigarettes?,"1,None|2,A Few|3,Some|4,Most|5,All",PX540402,,,,,,,,,,
substanceuse_friends_marijuana,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,"would you estimate smoke marijuana (pot, weed) or hashish?","1,None|2,A Few|3,Some|4,Most|5,All",PX540402,,,,,,,,,,
substanceuse_friends_crack,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,"would you estimate take ""Crack"" cocaine?","1,None|2,A Few|3,Some|4,Most|5,All",PX540402,,,,,,,,,,
substanceuse_friends_cocaine,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,would you estimate take cocaine powder?,"1,None|2,A Few|3,Some|4,Most|5,All",PX540402,,,,,,,,,,
substanceuse_friends_alcohol,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,"would you estimate drink alcoholic beverages (liquor, beer, wine)?","1,None|2,A Few|3,Some|4,Most|5,All",PX540402,,,,,,,,,,
substanceuse_friends_drunk_week,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,would you estimate get drunk at least once a week?,"1,None|2,A Few|3,Some|4,Most|5,All",PX540402,,,,,,,,,,
substanceuse_friends_electronic_cigarette,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,"would you estimate use an e-cigarette, e-pen, etc.?","1,None|2,A Few|3,Some|4,Most|5,All",PX540402,,,,,,,,,,
substanceuse_closefriends_desc,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,descriptive,How do you think your CLOSE FRIENDS feel (or would feel) about YOU:,"1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
substanceuse_closefriends_pack_perday1,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,smoking one or more packs of cigarettes per day,"1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
substanceuse_closefriends_cigarettes_everyday,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,smoking cigarettes every day,"1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
substanceuse_closefriends_smokeless_tobacco,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,using smokeless tobacco occasionally,"1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
substanceuse_closefriends_smokeless_tobacco_daily,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,using smokeless tobacco several times per day,"1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
substanceuse_closefriends_marijuana_once,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,trying marijuana once or twice smoking marijuana occasionally,"1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
substanceuse_closefriends_marijuana_occasionally,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,smoking marijuana occasionally,"1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
substanceuse_closefriends_crack_once,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,"trying ""crack"" cocaine once or twice","1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
substanceuse_closefriends_crack_occasionally,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,"trying ""crack"" cocaine occasionally","1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
substanceuse_closefriends_cocaine_once,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,trying cocaine powder once or twice,"1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
substanceuse_closefriends_cocaine_occasionally,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,taking cocaine powder occasionally,"1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
substanceuse_closefriends_alcohol_one_daily,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,taking one or two drinks nearly every day,"1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
substanceuse_closefriends_alcohol_four_daily,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,taking four or five drinks nearly every day,"1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
substanceuse_closefriends_alcohol_fiveplus_daily,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,having five or more drinks once or twice each weekend,"1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
substanceuse_closefriends_driving_after_onedrink,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,driving a car after having 12 drinks,"1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
substanceuse_closefriends_driving_after_fivedrinks,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,driving a car after having 5 or more drinks,"1,Not Disapprove|2,Disapprove|3,Strongly Disapprove",PX540402,,,,,,,,,,
