Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
birth_details,phenx_personal_medical_history_of_allergies_infect,,descriptive,Section A.  Birth Details:,,PX0161601,,,,,,,,,,
birth_hospital,phenx_personal_medical_history_of_allergies_infect,,text,Birth Hospital,,PX0161601,,,,,,,,,,
birth_weight,phenx_personal_medical_history_of_allergies_infect,,text,Birth Weight,,PX0161601,number,,,,,,,,,
birth_weight_units,phenx_personal_medical_history_of_allergies_infect,,text,Birth Weight - Specify Units,,PX0161601,,,,,,,,,,
birth_length,phenx_personal_medical_history_of_allergies_infect,,text,Birth Length,,PX0161601,number,,,,,,,,,
birth_length_units,phenx_personal_medical_history_of_allergies_infect,,text,Birth Length - Specify units,,PX0161601,,,,,,,,,,
birth_doctor,phenx_personal_medical_history_of_allergies_infect,,text,Birth Doctor,,PX0161601,,,,,,,,,,
birth_prenatal_problem,phenx_personal_medical_history_of_allergies_infect,,text,Birth Prenatal Problem,,PX0161601,,,,,,,,,,
birth_apgar_score,phenx_personal_medical_history_of_allergies_infect,,text,Birth Apgar Score,,PX0161601,number,,,,,,,,,
section_b_health_log,phenx_personal_medical_history_of_allergies_infect,,descriptive,Section B.  Health Log:,,PX0161601,,,,,,,,,,
health_problem1_type,phenx_personal_medical_history_of_allergies_infect,,text,Health Problem 1 - Type,,PX0161601,,,,,,,,,,
health_problem1_date,phenx_personal_medical_history_of_allergies_infect,,text,Health Problem 1 - Date,,PX0161601,date_mdy,,,,,,,,,
health_problem1_remarks,phenx_personal_medical_history_of_allergies_infect,,text,"Health Problem 1 - Remarks (e.g., medications, special tests, x-rays, length of hospital stay, surgery)",,PX0161601,,,,,,,,,,
health_problem2_type,phenx_personal_medical_history_of_allergies_infect,,text,Health Problem 2 - Type,,PX0161601,,,,,,,,,,
health_problem2_date,phenx_personal_medical_history_of_allergies_infect,,text,Health Problem 2 - Date,,PX0161601,date_mdy,,,,,,,,,
health_problem2_remarks,phenx_personal_medical_history_of_allergies_infect,,text,"Health Problem 2 - Remarks (e.g., medications, special tests, x-rays, length of hospital stay, surgery)",,PX0161601,,,,,,,,,,
health_problem3_type,phenx_personal_medical_history_of_allergies_infect,,text,Health Problem 3 - Type,,PX0161601,,,,,,,,,,
health_problem3_date,phenx_personal_medical_history_of_allergies_infect,,text,Health Problem 3 - Date,,PX0161601,number,,,,,,,,,
health_problem3_remarks,phenx_personal_medical_history_of_allergies_infect,,text,"Health Problem 3 - Remarks (e.g., medications, special tests, x-rays, length of hospital stay, surgery)",,PX0161601,,,,,,,,,,
section_c_allergies_drug_s,phenx_personal_medical_history_of_allergies_infect,,descriptive,Section C.  Allergies/Drug Sensitivities:,,PX0161601,,,,,,,,,,
allergysensitivity1_type,phenx_personal_medical_history_of_allergies_infect,,text,"Allergy/Sensitivity 1 - Type (include medications, foods, environmental, or other)",,PX0161601,,,,,,,,,,
allergysensitivity1_reaction,phenx_personal_medical_history_of_allergies_infect,,text,Allergy/Sensitivity 1 - Reaction,,PX0161601,,,,,,,,,,
allergysensitivity1_date_last_occurred,phenx_personal_medical_history_of_allergies_infect,,text,Allergy/Sensitivity 1 - Date Last Occurred,,PX0161601,date_mdy,,,,,,,,,
allergysensitivity1_treatment,phenx_personal_medical_history_of_allergies_infect,,text,Allergy/Sensitivity 1 - Treatment,,PX0161601,,,,,,,,,,
allergysensitivity2_type,phenx_personal_medical_history_of_allergies_infect,,text,"Allergy/Sensitivity 2 - Type (include medications, foods, environmental, or other)",,PX0161601,,,,,,,,,,
allergysensitivity2_reaction,phenx_personal_medical_history_of_allergies_infect,,text,Allergy/Sensitivity 2 - Reaction,,PX0161601,,,,,,,,,,
allergysensitivity2_date_last_occurred,phenx_personal_medical_history_of_allergies_infect,,text,Allergy/Sensitivity 2 - Date Last Occurred,,PX0161601,date_mdy,,,,,,,,,
allergysensitivity2_treatment,phenx_personal_medical_history_of_allergies_infect,,text,Allergy/Sensitivity 2 - Treatment,,PX0161601,,,,,,,,,,
allergysensitivity3_type,phenx_personal_medical_history_of_allergies_infect,,text,"Allergy/Sensitivity 3 - Type (include medications, foods, environmental, or other)",,PX0161601,,,,,,,,,,
allergysensitivity3_reaction,phenx_personal_medical_history_of_allergies_infect,,text,Allergy/Sensitivity 3 - Reaction,,PX0161601,,,,,,,,,,
allergysensitivity3_date_last_occurred,phenx_personal_medical_history_of_allergies_infect,,text,Allergy/Sensitivity 3 - Date Last Occurred,,PX0161601,date_mdy,,,,,,,,,
allergysensitivity3_treatment,phenx_personal_medical_history_of_allergies_infect,,text,Allergy/Sensitivity 3 - Treatment,,PX0161601,,,,,,,,,,
section_d_infectious_disea,phenx_personal_medical_history_of_allergies_infect,,descriptive,Section D. Infectious Disease:,,PX0161601,,,,,,,,,,
chicken_pox_age,phenx_personal_medical_history_of_allergies_infect,,text,Chicken Pox - Age,,PX0161601,number,,,,,,,,,
chicken_pox_date,phenx_personal_medical_history_of_allergies_infect,,text,Chicken Pox - Date,,PX0161601,date_mdy,,,,,,,,,
chicken_pox_remarks,phenx_personal_medical_history_of_allergies_infect,,text,Chicken Pox - Remarks,,PX0161601,,,,,,,,,,
measles_age,phenx_personal_medical_history_of_allergies_infect,,text,Measles - Age,,PX0161601,number,,,,,,,,,
measles_date,phenx_personal_medical_history_of_allergies_infect,,text,Measles - Date,,PX0161601,date_mdy,,,,,,,,,
measles_remarks,phenx_personal_medical_history_of_allergies_infect,,text,Measles - Remarks,,PX0161601,,,,,,,,,,
rubella_age,phenx_personal_medical_history_of_allergies_infect,,text,Rubella - Age,,PX0161601,number,,,,,,,,,
rubella_date,phenx_personal_medical_history_of_allergies_infect,,text,Rubella - Date,,PX0161601,date_mdy,,,,,,,,,
