Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
PackagingLabeling_Compliance_Identifier_Coder_Name,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,text,Enter Coder Name:,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_Identifier_PackId_State,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,text,Enter the state ID on the pack,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_Identifier_PackId_County,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,text,Enter the county ID on the pack,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_Identifier_PackId_Store,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,text,Enter the store ID on the pack,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_Identifier_Comments,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,text,Use this section to record if you had to consult about the ID or anything else of note.,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_Brand,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,radio,What brand is the cigarettes?,"UNDEFINED_CODE,Marlboro|UNDEFINED_CODE_1,Newport",PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_Brand_Other,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,text,What brand is the cigarettes?,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_MarlboroVariety,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,radio,What type of Marlboro Variety?,"UNDEFINED_CODE,Marlboro Reds|UNDEFINED_CODE_1,Marlboro Red Label|UNDEFINED_CODE_2,Marlboro 100s",PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_MarlboroVariety_Other,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,text,What type of Marlboro Variety? Other (please specify),,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_NewportVariety,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,radio,What type of Newport Variety?,"UNDEFINED_CODE,Newport Greens|UNDEFINED_CODE_1,Newport 100s",PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_NewportVariety_Other,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,text,What type of Newport Variety? Other (please specify),,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_OtherBrandVariety,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,text,What type of Other Brand Variety?,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_PackType,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,radio,What is the pack type?,"UNDEFINED_CODE,Hard|UNDEFINED_CODE_1,Soft",PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_PackType_Image1,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,descriptive,,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_PackType_Image2,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,descriptive,,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_PackType_Image3,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,descriptive,,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_PackType_Image4,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,descriptive,,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_PackType_Image5,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,descriptive,,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_PackType_Image6,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,descriptive,,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_PackType_Image7,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,descriptive,,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_PackType_Image8,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,descriptive,,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_Menthol,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,radio,"Does the word ""Menthol"" appear on the pack?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_PackType_Image9,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,descriptive,,,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_Duty_No,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,radio,"Does the pack indicate that it is duty free? (Look for language like US Tax Exemptù, Not for Sale in the U.S.,ù Made for sale outside of U.S.,ù or Made for sale in [Country X].ù)","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_Duty_Yes,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,text,"Does the pack indicate that it is duty free? (Look for language like US Tax Exemptù, Not for Sale in the U.S.,ù Made for sale outside of U.S.,ù or Made for sale in [Country X].ù) - Yes (please write in the language on pack)",,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_HealthWarning,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,radio,Is there a health warning present on the pack?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_WhichWarning,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,radio,Which health warning is present?,"UNDEFINED_CODE,SURGEON GENERAL'S WARNING: Smoking Causes Lung Cancer, Heart Disease, Emphysema, and May Complicate Pregnancy.|UNDEFINED_CODE_1,SURGEON GENERAL'S WARNING: Quitting Smoking Now Greatly Reduces Serious Risks to Your Health.|UNDEFINED_CODE_2,SURGEON GENERAL'S WARNING: Smoking by Pregnant Women May Result in Fetal Injury, Premature Birth, and Low Birth Weight.|UNDEFINED_CODE_3,SURGEON GENERAL'S WARNING: Cigarette Smoke Contains Carbon Monoxide.",PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_WhichWarning_Other,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,text,"Which health warning is present? Other, please copy or describe ________________",,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_PackCharacteristics_Comments,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,text,"This is a place to note any additional information or unusual aspects of the pack.  If the pack has any modified risk language, be sure to note it here (e.g. lightù low tarù). This should be rare because modified risk language was outlawed in 2009.",,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_TaxStamps_Present,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,radio,Is a tax stamp prseent?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX750201,,,,,,,,,,
PackagingLabeling_Compliance_TaxStamps_Number,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,radio,What is the number of tax stamps present?,"UNDEFINED_CODE,1|UNDEFINED_CODE_1,2|UNDEFINED_CODE_2,3",PX750201,,,,,,,,,,
PackagingLabeling_Compliance_TaxStamps_Number_Other,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,text,What is the number of tax stamps present? Other (please specify),,PX750201,,,,,,,,,,
PackagingLabeling_Compliance_TaxStamps_Style,PhenX_-_Compliance_with_Cigarette_Packaging_and_Labeling_Policie,,radio,What style of stamp is present?,"UNDEFINED_CODE,Encrypted stamp|UNDEFINED_CODE_1,Decal stamp (onion skin paper)",PX750201,,,,,,,,,,
