Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
Auditory_Perception_Noise_Exposure_Hearing_Rating,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,"Which statement best describes {your/SP's} hearing (without a hearing aid or other listening devices)? Would you say {your/his/her} hearing is excellent, good, that {you have/s/he has} a little trouble, moderate trouble, a lot of trouble, or {are you/is s/he} deaf?","1,EXCELLENT |2,GOOD |3,A LITTLE TROUBLE |4,MODERATE HEARING TROUBLE |5,A LOT OF TROUBLE |6,DEAF |77,REFUSED |99,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Hearing_Without_Face_Whisper,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,Can {you/SP} usually hear and understand what a person says without seeing his or her face if that person whispers to {you/him/her} from across a quiet room?,"1,YES |2,NO |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Hearing_Without_Face_Normal_Voice,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,Can {you/SP} usually hear and understand what a person says without seeing his or her face if that person talks in a normal voice to {you/him/her} from across a quiet room?,"1,YES |2,NO |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Hearing_Without_Face_Shouting,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,Can {you/SP} usually hear and understand what a person says without seeing his or her face if that person shouts to {you/him/her} from across a quiet room?,"1,YES |2,NO |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Hearing_Without_Face_Better_Ear,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,"Can {you/SP} usually hear and understand what a person says without seeing his or her face if that person speaks loudly into {your/his/her} better ear? INTERVIEWER: IF THE INTERVIEWEE HEARS BETTER IN ONE EAR THAN THE OTHER, RECORD THE RESPONSE FOR SPEAKING LOUDLY INTO THE BETTER EAR.","1,YES |2,NO |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Conversation_Background_Noise_Difficulty,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,"How often {do you/does SP} find it difficult to follow a conversation if there is background noise, for example, when other people are talking, TV or radio is on, or children are playing? Would you say... ","1,always |2,usually |3,about half the time |4,seldom |5,never  |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Frustration,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,How often does {your/SP's} hearing cause {you/him/her} to feel frustrated when talking to members of {your/his/her} family or to friends? Would you say...,"1,always |2,usually |3,about half the time |4,seldom |5,never  |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Ear_Infections,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,{Have you/Has SP} ever had 3 = or more ear infections? Please include ear infections {you/he/she} may have had when {you were/he was/she was} a child.,"1,YES |2,NO |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Tube_Drain_Fluid,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,{Have you/Has SP} ever had a tube placed in {your/his/her} ear to drain the fluid from {your/his/her} ear?,"1,YES |2,NO |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Hearing_Specialist_Testing,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,"A hearing test by a specialist is one that is done in a sound proof booth or room, or with headphones. Hearing specialists include audiologists, ear nose and throat doctors, and trained technicians or occupational nurses. When was the last time {you had/SP had} {your/his/her} hearing tested by a hearing specialist? READ CATEGORIES IF NECESSARY","1,LESS THAN A YEAR AGO|2,1 YEAR TO 4 YEARS AGO |3,5 TO 9 YEARS AGO |4,TEN OR MORE YEARS AGO |5,NEVER |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Hearing_Aid_Implant,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,{Have you/Has SP} ever worn a hearing aid or cochlear implant?,"1,YES |2,NO |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Hearing_Aid_Type,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,Hearing Aid: A small electronic device that amplifies the sounds you hear. It is worn in or behind the ear to help you hear. Cochlear Implant: A cochlear implant is an electrical device that a surgeon puts in your ear. It helps you hear by sending sounds directly to the brain. It is used only when you are almost totally deaf. Which was it? CODE ALL THAT APPLY,"1,A HEARING AID |2,A COCHLEAR IMPLANT |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Hearing_Aid_Past_Year,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,"In the past 12 = months, how often {have you/has SP} worn a hearing aid?","1,always |2,usually |3,about half the time |4,seldom |5,never  |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Assistive_Listening_Devices,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,"{Have you/Has SP} ever used assistive listening devices (ALDs), such as FM systems, closed-captioned television, amplified telephone, relay services, or a sign-language interpreter?","1,YES |2,NO |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Ringing_Roaring_Buzzing_Past_Year,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,"In the past 12 = months, {have you/has SP} been bothered by ringing, roaring, or buzzing in {your/his/her} ears or head that lasts for 5 = minutes or more?","1,YES |2,NO |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Ringing_Roaring_Buzzing_History,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,"How long {have you/has SP} been bothered by this ringing, roaring, or buzzing in {your/his/her} ears or head? READ CATEGORIES IF NECESSARY","1,LESS THAN THREE MONTHS |2,THREE MONTHS TO A YEAR |3,1 TO 4 YEARS |4,5 TO 9 YEARS |5,TEN OR MORE YEARS |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Ringing_Roaring_Buzzing_Frequency,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,"In the past 12 = months, how often {have you/has SP} had this ringing, roaring, or buzzing in {your/his/her} ears or head? Would you say...","1,almost always |2,at least once a day |3,at least once a week |4,at least once a month |5,less frequently than once a month |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Ringing_Roaring_Buzzing_Loud_Music_Sound,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,"{Are you/Is SP} bothered by ringing, roaring, or buzzing in {your/his/her} ears or head only after listening to loud sounds or loud music?","1,YES |2,NO |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Ringing_Roaring_Buzzing_Sleep,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,"{Are you/Is SP} bothered by ringing, roaring, or buzzing in {your/his/her} ears or head when going to sleep?","1,YES |2,NO |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Ringing_Roaring_Buzzing_Problem_Rating,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,"How much of a problem is this ringing, roaring, or buzzing in {your/his/her} ears or head?","1,No problem|2,A small problem|3,A moderate problem |4,A big problem |5,A very big problem |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Firearms_Usage,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,"This next question is about {your/SP's} use of firearms that {you/he/she} may have used for target shooting, hunting, for {your/his/her} job or in military service. {Have you/Has SP} ever used firearms for any reason?","1,YES |2,NO |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
Auditory_Perception_Noise_Exposure_Firearms_Usage_History,PhenX_-_Auditory_Perception_and_Noise_Exposure,,radio,"How many total rounds {have you/has SP} ever fired? READ CATEGORIES IF NECESSARY. INTERVIEWER: ONE ROUND EQUALS ONE SHOT. INCLUDE TARGET SHOOTING, HUNTING, YOUR JOB, AND MILITARY SERVICE.","1,1 TO LESS THAN 100 ROUNDS |2,100 TO LESS THAN 1000 ROUNDS |3,1000 TO LESS THAN 10,000 ROUNDS |4,10,000 TO LESS THAN 50,000 ROUNDS |5,50,000 ROUNDS OR MORE |7,REFUSED |9,DON'T KNOW",PX250201,,,,,,,,,,
