Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
Dental_Issues_Difficulty_Chewing_Remaining_Teeth,PhenX_-_Dental_Issues_and_Difficulty_Chewing,,radio,Do you have any remaining natural teeth?,"1,Yes|0,No|7,Refused",PX251301,,,,,,,,,,
Dental_Issues_Difficulty_Chewing_Dentures,PhenX_-_Dental_Issues_and_Difficulty_Chewing,,radio,Do you wear dentures?,"1,Yes|0,No|7,Refused",PX251301,,,,,[dental_issues_difficulty_chewing_remaining_teeth]='1',,,,,
Dental_Issues_Difficulty_Chewing_Dentures_Fit_Pain,PhenX_-_Dental_Issues_and_Difficulty_Chewing,,radio,Do you have problems with the fit or pain from your dentures?,"1,Yes|0,No",PX251301,,,,,,,,,,
Dental_Issues_Difficulty_Chewing_Pain,PhenX_-_Dental_Issues_and_Difficulty_Chewing,,radio,Do you have pain when you chew?,"1,Yes|0,No|7,Refused",PX251301,,,,,,,,,,
Dental_Issues_Difficulty_Chewing_Rate_Oral_Health,PhenX_-_Dental_Issues_and_Difficulty_Chewing,,radio,"How would you rate your overall oral health (teeth, gums, inside of mouth)? (Interviewer note: Read response options.)","1,Excellent|3,Good|4,Fair|5,Poor|8,Don't know|7,Refused",PX251301,,,,,,,,,,
Dental_Issues_Difficulty_Chewing_Limit_Food,PhenX_-_Dental_Issues_and_Difficulty_Chewing,,radio,Do you limit the kinds or amounts of food you eat because of problems with your teeth or dentures? Would you say: (Interviewer note: Read response options.),"4,Always|3,Often|2,Sometimes|1,Seldom|0,Never|8,Don't know|7,Refused",PX251301,,,,,,,,,,
Dental_Issues_Difficulty_Chewing_Trouble_Biting_Food_Teeth_Dentures,PhenX_-_Dental_Issues_and_Difficulty_Chewing,,radio,"Do you have trouble biting or chewing any kinds of foods, such as firm meat or apples? (Interviewer note: Read response options.)","4,Always|3,Often|2,Sometimes|1,Seldom|0,Never|8,Don't know|7,Refused",PX251301,,,,,,,,,,
Dental_Issues_Difficulty_Chewing_Trouble_Biting_Food_Meat_Apples,PhenX_-_Dental_Issues_and_Difficulty_Chewing,,radio,"During the past 3 months, how much pain have you had in your gums or teeth? (Interviewer note: read response options)","3,A great deal of pain|2,Some pain|1,A little pain|0,No pain at all|8,Don't know|7,Refused",PX251301,,,,,,,,,,
Dental_Issues_Difficulty_Chewing_Three_Month_Pain,PhenX_-_Dental_Issues_and_Difficulty_Chewing,,radio,"During the past 3 months, how often have you had trouble chewing food or eating because of problems with your teeth or gums? (Interviewer note: Read response options.)","3,Most of the time |2,Some of the time|1,A little of the time|0,None of the time|8,Don't know|7,Refused",PX251301,,,,,,,,,,
Dental_Issues_Difficulty_Chewing_Three_Month_Trouble_Chewing,PhenX_-_Dental_Issues_and_Difficulty_Chewing,,radio,"During the past 3 months, how much of the time have problems with the way your teeth or gums look caused you to avoid conversation with people? (Interviewer note: Read response options)","3,Most of the time |2,Some of the time|1,A little of the time|0,None of the time|8,Don't know|7,Refused",PX251301,,,,,,,,,,
