Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
breastfedchild_ever,phenx_history_of_being_breastfed_child_protocol,,radio,Was [CHILD'S NAME] ever breast-fed or fed breastmilk?,"1,YES|2,NO|77,DON'T KNOW|99,REFUSED",PX061002,,,,,,,,,,
breastfedchild_age_when_stopped,phenx_history_of_being_breastfed_child_protocol,,text,How old was CHILD'S NAME when he/she completely stopped breast-feeding or being fed breast milk?,,PX061002,number,,,,,,,,,
breastfedchild_age_when_stopped_encoded,phenx_history_of_being_breastfed_child_protocol,,radio,How old was CHILD'S NAME when he/she completely stopped breast-feeding or being fed breast milk?,"888,Still breast-feeding|777,Don't know|999,Refused",PX061002,,,,,,,,,,
breastfedchild_age_when_stopped_period,phenx_history_of_being_breastfed_child_protocol,,radio,Time period for child's age when h/she stopped breast feeding/being fed breast milk,"1,Days|2,Weeks|3,Months|4,Years",PX061002,,,,,,,,,,
breastfedchild_formula,phenx_history_of_being_breastfed_child_protocol,,text,How old was [CHILD'S NAME] when (he/she) was first fed formula?,,PX061002,number,,,,,,,,,
breastfedchild_formula_encoded,phenx_history_of_being_breastfed_child_protocol,,radio,How old was [CHILD'S NAME] when (he/she) was first fed formula?,"000,At birth|777,Don't know|888,Months|999,Years",PX061002,,,,,,,,,,
breastfedchild_formula_period,phenx_history_of_being_breastfed_child_protocol,,radio,Time period for child's age when h/she first started drinking formula,"1,Days|2,Weeks|3,Months|4,Years",PX061002,,,,,,,,,,
breastfedchild_ageotherthan_breastmilkformula,phenx_history_of_being_breastfed_child_protocol,,text,Age when child provided with something other than breast milk or formula?,,PX061002,number,,,,,,,,,
breastfedchild_ageotherthan_breastmilkformula_encoded,phenx_history_of_being_breastfed_child_protocol,,radio,Age when child provided with something other than breast milk or formula?,"888,Never|000,At birth|777, Don't know|999,Refused",PX061002,,,,,,,,,,
breastfedchild_ageotherthan_breastmilkformula_period,phenx_history_of_being_breastfed_child_protocol,,radio,Time period for child's age when h/she first started drinking something other than breast milk or formula,"1,Days|2,Weeks|3,Months|4,Years",PX061002,,,,,,,,,,
