Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
gestational_diabetes_glucose_screena_date,phenx_gestational_diabetes_chart_abstraction,,text,Glucose screen (50g challenge) - Test A: date,,PX241001,date_mdy,,,,,,,,,
gestational_diabetes_glucose_screena_result,phenx_gestational_diabetes_chart_abstraction,,text,Glucose screen (50g challenge) - Test A: Result,,milligram per deciliter | | PX241001,,,,,,,,,,
gestational_diabetes_glucose_screenb_date,phenx_gestational_diabetes_chart_abstraction,,text,Glucose screen (50g challenge) - Test B: date,,PX241001,date_mdy,,,,,,,,,
gestational_diabetes_glucose_screenb_result,phenx_gestational_diabetes_chart_abstraction,,text,Glucose screen (50g challenge) - Test B: Result,,milligram per deciliter | | PX241001,,,,,,,,,,
gestational_diabetes_glucose_screen_other,phenx_gestational_diabetes_chart_abstraction,,radio,Glucose screen (50g challenge): Other,"01,Not done",PX241001,,,,,,,,,,
gestational_diabetes_glucose_tolerance_100g_date,phenx_gestational_diabetes_chart_abstraction,,text,"Glucose tolerance testing (a3 (3-hr) GTT, 100g challenge): Date",,PX241001,date_mdy,,,,,,,,,
gestational_diabetes_glucose_tolerance_100g_test_a_baseline,phenx_gestational_diabetes_chart_abstraction,,text,Fasting Blood Sugar (FBS) - Test A: a0,,milligram per deciliter | | PX241001,,,,,,,,,,
gestational_diabetes_glucose_tolerance_100g_test_a_hour_1,phenx_gestational_diabetes_chart_abstraction,,text,Fasting Blood Sugar (FBS) - Test A: a1 (1-hr),,milligram per deciliter | | PX241001,,,,,,,,,,
gestational_diabetes_glucose_tolerance_100g_test_a_hour_2,phenx_gestational_diabetes_chart_abstraction,,text,Fasting Blood Sugar (FBS) - Test A: a2 (2-hr),,milligram per deciliter | | PX241001,,,,,,,,,,
gestational_diabetes_glucose_tolerance_100g_test_a_hour_3,phenx_gestational_diabetes_chart_abstraction,,text,Fasting Blood Sugar (FBS) - Test A: a3 (3-hr),,milligram per deciliter | | PX241001,,,,,,,,,,
gestational_diabetes_glucose_tolerance_100g_test_b_baseline,phenx_gestational_diabetes_chart_abstraction,,text,Fasting Blood Sugar (FBS) - Test B: b0,,milligram per deciliter | | PX241001,,,,,,,,,,
gestational_diabetes_glucose_tolerance_100g_test_b_hour_1,phenx_gestational_diabetes_chart_abstraction,,text,Fasting Blood Sugar (FBS) - Test B: b1 (1-hr),,milligram per deciliter | | PX241001,,,,,,,,,,
gestational_diabetes_glucose_tolerance_100g_test_b_hour_2,phenx_gestational_diabetes_chart_abstraction,,text,Fasting Blood Sugar (FBS) - Test B: b2 (2-hr),,milligram per deciliter | | PX241001,,,,,,,,,,
gestational_diabetes_glucose_tolerance_100g_test_b_hour_3,phenx_gestational_diabetes_chart_abstraction,,text,Fasting Blood Sugar (FBS) - Test B: b3 (3-hr),,milligram per deciliter | | PX241001,,,,,,,,,,
gestational_diabetes_glucose_tolerance_100g_other,phenx_gestational_diabetes_chart_abstraction,,radio,"Glucose tolerance testing (a3 (3-hr) GTT, 100g challenge): Other","01,Not done",PX241001,,,,,,,,,,
gestational_diabetes_glucose_tolerance_75g_date,phenx_gestational_diabetes_chart_abstraction,,text,"Glucose tolerance testing (a2 (2-hr) GTT, 75g challenge): Date",,PX241001,date_mdy,,,,,,,,,
