Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
substance_abuse_dependence_past_year_drinks_less_effect,phenx_substance_abuse_and_dependence_past_year_alcohol,,radio,Did you find that your usual number of drinks had much less effect on you than it once did in the last 12 months?,"1,Yes|2,No",PX510404,,,,,,,,,,
substance_abuse_dependence_past_year_drink_more_same_effect,phenx_substance_abuse_and_dependence_past_year_alcohol,,radio,Did you find that you had to drink much more than you once did to get the effect you wanted in the last 12 months?,"1,Yes|2,No",PX510404,,,,,,,,,,
substance_abuse_dependence_past_year_twenty_drinks,phenx_substance_abuse_and_dependence_past_year_alcohol,,radio,"Did you drink as much as a fifth of liquor in one day, that would be about 20 drinks, or 3 bottles of wine, or as much as 3 six-packs of beer in a single day in the last 12 months?","1,Yes|2,No",PX510404,,,,,,,,,,
substance_abuse_dependence_past_year_increase_drinking_same_effect,phenx_substance_abuse_and_dependence_past_year_alcohol,,radio,Did you increase your drinking because the amount you used to drink didn't give you the same effect anymore in the last 12 months?,"1,Yes|2,No",PX510404,,,,,,,,,,
substance_abuse_dependence_past_year_stop_drinking_multiple_times,phenx_substance_abuse_and_dependence_past_year_alcohol,,radio,Did you more than once want to stop or cut down on your drinking in the last 12 months?,"1,Yes|2,No",PX510404,,,,,,,,,,
substance_abuse_dependence_past_year_stop_drinking_multiple_times_fail,phenx_substance_abuse_and_dependence_past_year_alcohol,,radio,Did you more than once try to stop or cut down on your drinking but found you couldn't do it in the last 12 months?,"1,Yes|2,No",PX510404,,,,,,,,,,
substance_abuse_dependence_past_year_drinking_more_accidentally,phenx_substance_abuse_and_dependence_past_year_alcohol,,radio,Did you have a period when you ended up drinking more than you meant to in the last 12 months?,"1,Yes|2,No",PX510404,,,,,,,,,,
substance_abuse_dependence_past_year_drinking_more_than_intended,phenx_substance_abuse_and_dependence_past_year_alcohol,,radio,Did you have a period when you kept on drinking for longer than you had intended to in the last 12 months?,"1,Yes|2,No",PX510404,,,,,,,,,,
substance_abuse_dependence_past_year_trouble_sleeping,phenx_substance_abuse_and_dependence_past_year_alcohol,,radio,Did you have trouble falling asleep or staying asleep when the effects of alcohol were wearing off in the last 12 months?,"1,Yes|2,No",PX510404,,,,,,,,,,
substance_abuse_dependence_past_year_shaking_trembling,phenx_substance_abuse_and_dependence_past_year_alcohol,,radio,Did you find yourself shaking or your hands trembling in the last 12 months?,"1,Yes|2,No",PX510404,,,,,,,,,,
substance_abuse_dependence_past_year_anxious_nervous,phenx_substance_abuse_and_dependence_past_year_alcohol,,radio,Did you feel anxious or nervous in the last 12 months?,"1,Yes|2,No",PX510404,,,,,,,,,,
