Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
Adipocytokines_Hemophilia,PhenX_-_Adipocytokines,,radio,Do you have hemophilia? (exclusion from Phlebotomy),"1,Yes|2,No|7,Refused|9,Don't Know",PX230201,,,,,,,,,,
Adipocytokines_Chemotherapy,PhenX_-_Adipocytokines,,radio,Have you received cancer chemotherapy in the past four weeks or do you anticipate such therapy in the next four weeks? (exclusion from Phlebotomy),"1,Yes|2,No|7,Refused|9,Don't Know",PX230201,,,,,,,,,,
Adipocytokines_Exclusion_Criteria,PhenX_-_Adipocytokines,,radio,Exclusion Criteria,"UNDEFINED_CODE,Hemophilia|UNDEFINED_CODE_1,Received cancer chemotherapy in the last 3 weeks|UNDEFINED_CODE_2,None",PX230201,,,,,,,,,,
Adipocytokines_Blood_Draw_Done,PhenX_-_Adipocytokines,,radio,Was blood drawn?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX230201,,,,,,,,,,
Adipocytokines_Blood_Draw_Sample,PhenX_-_Adipocytokines,,radio,Was full amount obtained?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX230201,,,,,,,,,,
Adipocytokines_Blood_Draw_Comments,PhenX_-_Adipocytokines,,text,"Record any comments about the blood draw, including any reasons for the tube not being drawn according to the protocol.",,PX230201,,,,,,,,,,
Adipocytokines_Sample_Comments,PhenX_-_Adipocytokines,,text,Record any comments about the sample during processing.,,PX230201,,,,,,,,,,
Adipocytokines_Assay_Type,PhenX_-_Adipocytokines,,text,Record the type of assay used for adipocytokines testing.,,PX230201,,,,,,,,,,
Adipocytokines_Equipment_Make,PhenX_-_Adipocytokines,,text,Make of the equipment used to perform the adipocytokines assay.,,PX230201,,,,,,,,,,
Adipocytokines_Equipment_Manufacturer,PhenX_-_Adipocytokines,,text,Manufacturer of the equipment used to perform the adipocytokines assay.,,PX230201,,,,,,,,,,
Adipocytokines_Assay_Repeatability,PhenX_-_Adipocytokines,,text,Repeatability of the assay,,PX230201,,,,,,,,,,
Adipocytokines_Coefficient_Of_Variation,PhenX_-_Adipocytokines,,text,Coefficient of variation for the assay,,PX230201,,,,,,,,,,
Adipocytokines_Assay_Results,PhenX_-_Adipocytokines,,radio,Adipocytokines assay results,"UNDEFINED_CODE,Reactive|UNDEFINED_CODE_1,Nonreactive|UNDEFINED_CODE_2,Inconclusive",PX230201,,,,,,,,,,
