Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
number_friends_smoke_cigarettes,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,How many of your friends would you estimate smoke cigarettes?,"1, None | 2, A Few | 3, Some | 4, Most | 5, All",PX0540401,,,,,,,,,,
number_friends_smoke_marijuana,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,"How many of your friends would you estimate smoke marijuana (pot, weed) or hashish?","1, None | 2, A Few | 3, Some | 4, Most | 5, All",PX0540401,,,,,,,,,,
friends_take_lsd,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,How many of your friends would you estimate take LSD?,"1, None | 2, A Few | 3, Some | 4, Most | 5, All",PX0540401,,,,,,,,,,
friends_take_other_hallucinogens,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,"How many of your friends would you estimate take other hallucinogens (mescaline, peyote, shrooms or psilocybin  etc.)?","1, None | 2, A Few | 3, Some | 4, Most | 5, All",PX0540401,,,,,,,,,,
number_friends_take_amphetamines,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,"How many of your friends would you estimate take amphetamines (uppers, pep pills, bennies, speed)?","1, None | 2, A Few | 3, Some | 4, Most | 5, All",PX0540401,,,,,,,,,,
number_friends_take_quaalude,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,"How many of your friends would you estimate take Quaaludes (quads, methaqualone)?","1, None | 2, A Few | 3, Some | 4, Most | 5, All",PX0540401,,,,,,,,,,
number_friends_take_sedatives,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,How many of your friends would you estimate take sedatives/barbiturates (downers)?,"1, None | 2, A Few | 3, Some | 4, Most | 5, All",PX0540401,,,,,,,,,,
number_friends_take_tranquilizers,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,How many of your friends would you estimate take tranquilizers?,"1, None | 2, A Few | 3, Some | 4, Most | 5, All",PX0540401,,,,,,,,,,
number_friends_take_cocaine,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,How many of your friends would you  estimate take cocaine?,"1, None | 2, A Few | 3, Some | 4, Most | 5, All",PX0540401,,,,,,,,,,
number_friends_take_heroin,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,How many of your friends would you estimate take heroin?,"1, None | 2, A Few | 3, Some | 4, Most | 5, All",PX0540401,,,,,,,,,,
number_friends_take_other_narcotic,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,"How many of your friends would you estimate take other narcotics (methadone, opium, codeine, etc.)?","1, None | 2, A Few | 3, Some | 4, Most | 5, All",PX0540401,,,,,,,,,,
number_friends_use_inhalants,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,"How many of your friends would you estimate use inhalants (sniff glue, aerosols, laughing gas, etc.)?","1, None | 2, A Few | 3, Some | 4, Most | 5, All",PX0540401,,,,,,,,,,
number_friends_drink_alcohol,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,"How many of your friends would you estimate drink alcoholic beverages (liquor, beer, wine)?","1, None | 2, A Few | 3, Some | 4, Most | 5, All",PX0540401,,,,,,,,,,
number_friends_get_drunk_weekly,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,How many of your friends would you estimate get drunk at least once a week?,"1, None | 2, A Few | 3, Some | 4, Most | 5, All",PX0540401,,,,,,,,,,
friends_feel_about_smoking,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,How do you think your CLOSE FRIENDS feel (or would feel) about YOU doing each of the following things? Smoking one or more packs of cigarettes per day,"1 , Not Disapprove|2 , Disapprove|3 , Strongly Disapprove",PX0540401,,,,,,,,,,
friends_feel_about_trying_marijuana,phenx_peer_partner_substance_use_and_tolerance_of_substance_us,,radio,"How do you think your CLOSE FRIENDS feel (or would feel) about YOU doing each of the following things? Trying marijuana (pot, weed) once or twice","1 , Not Disapprove|2 , Disapprove|3 , Strongly Disapprove",PX0540401,,,,,,,,,,
