Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
unmet_need_alcohol_drug_treatment_ever,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"Have you ever gone anywhere or seen anyone for a reason that was related in any way to your use of medicines or drugs - a physician, counselor, Narcotics Anonymous, or any other community agency or professional?","1,Yes|2,No",PX550702,,,,,,,,,,
unmet_need_alcohol_drug_treatment_twelve_step_meeting_ever,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"In your entire life, did you EVER go to a Narcotics or Cocaine Anonymous, Alcoholics Anonymous or any 12- Step meeting?","1,Yes|2,No",PX550702,,,,,,,,,,
unmet_need_alcohol_drug_treatment_twelve_step_meeting_past_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,Did you go there in the last 12 months?,"1,Yes|2,No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_twelve_step_meeting_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_twelve_step_meeting_past_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there in the last 12 months?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_twelve_step_meeting_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_twelve_step_meeting_prior_last_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"Did you go there before 12 months ago, that is before last (Month one year ago)?","1, Yes | 2, No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_twelve_step_meeting_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_twelve_step_meeting_prior_last_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_twelve_step_meeting_prior_last_year]='1',,,,,
unmet_need_alcohol_drug_treatment_social_service_ever,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"In your entire life, did you EVER go to a family services or another social service agency?","1,Yes|2,No",PX550702,,,,,,,,,,
unmet_need_alcohol_drug_treatment_social_service_past_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,Did you go there in the last 12 months?,"1,Yes|2,No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_social_service_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_social_service_past_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there in the last 12 months?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_social_service_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_social_service_prior_last_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"Did you go there before 12 months ago, that is before last (Month one year ago)?","1, Yes | 2, No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_social_service_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_social_service_prior_last_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_social_service_prior_last_year]='1',,,,,
unmet_need_alcohol_drug_treatment_detox_clinic_ever,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"In your entire life, did you EVER go to a drug or alcohol detoxification ward or clinic?","1,Yes|2,No",PX550702,,,,,,,,,,
unmet_need_alcohol_drug_treatment_detox_clinic_past_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,Did you go there in the last 12 months?,"1,Yes|2,No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_detox_clinic_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_detox_clinic_past_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there in the last 12 months?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_detox_clinic_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_detox_clinic_prior_last_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"Did you go there before 12 months ago, that is before last (Month one year ago)?","1, Yes | 2, No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_detox_clinic_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_detox_clinic_prior_last_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_detox_clinic_prior_last_year]='1',,,,,
unmet_need_alcohol_drug_treatment_inpatient_care_ever,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"In your entire life, did you EVER go to an inpatient ward of a psychiatric or general hospital or community mental health program?","1,Yes|2,No",PX550702,,,,,,,,,,
unmet_need_alcohol_drug_treatment_inpatient_care_past_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,Did you go there in the last 12 months?,"1,Yes|2,No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_inpatient_care_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_inpatient_care_past_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there in the last 12 months?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_inpatient_care_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_inpatient_care_prior_last_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"Did you go there before 12 months ago, that is before last (Month one year ago)?","1, Yes | 2, No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_inpatient_care_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_inpatient_care_prior_last_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_inpatient_care_prior_last_year]='1',,,,,
unmet_need_alcohol_drug_treatment_outpatient_clinic_ever,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"In your entire life, did you EVER go to an outpatient clinic, including outreach programs and day or partial patient programs?","1,Yes|2,No",PX550702,,,,,,,,,,
unmet_need_alcohol_drug_treatment_outpatient_clinic_past_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,Did you go there in the last 12 months?,"1,Yes|2,No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_outpatient_clinic_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_outpatient_clinic_past_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there in the last 12 months?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_outpatient_clinic_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_outpatient_clinic_prior_last_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"Did you go there before 12 months ago, that is before last (Month one year ago)?","1, Yes | 2, No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_outpatient_clinic_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_outpatient_clinic_prior_last_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_outpatient_clinic_prior_last_year]='1',,,,,
unmet_need_alcohol_drug_treatment_rehabilitation_program_ever,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"In your entire life, did you EVER go to a drug or alcohol rehabilitation program?","1,Yes|2,No",PX550702,,,,,,,,,,
unmet_need_alcohol_drug_treatment_rehabilitation_program_past_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,Did you go there in the last 12 months?,"1,Yes|2,No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_rehabilitation_program_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_rehabilitation_program_past_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there in the last 12 months?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_rehabilitation_program_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_rehabilitation_program_prior_last_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"Did you go there before 12 months ago, that is before last (Month one year ago)?","1, Yes | 2, No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_rehabilitation_program_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_rehabilitation_program_prior_last_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_rehabilitation_program_prior_last_year]='1',,,,,
unmet_need_alcohol_drug_treatment_methadone_program_ever,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"In your entire life, did you EVER go to a Methadone Maintenance Program?","1,Yes|2,No",PX550702,,,,,,,,,,
unmet_need_alcohol_drug_treatment_methadone_program_past_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,Did you go there in the last 12 months?,"1,Yes|2,No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_methadone_program_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_methadone_program_past_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there in the last 12 months?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_methadone_program_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_methadone_program_prior_last_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"Did you go there before 12 months ago, that is before last (Month one year ago)?","1, Yes | 2, No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_methadone_program_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_methadone_program_prior_last_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_methadone_program_prior_last_year]='1',,,,,
unmet_need_alcohol_drug_treatment_emergency_room_ever,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"In your entire life, did you EVER go to an emergency room for any reason related to your drug use?","1,Yes|2,No",PX550702,,,,,,,,,,
unmet_need_alcohol_drug_treatment_emergency_room_past_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,Did you go there in the last 12 months?,"1,Yes|2,No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_emergency_room_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_emergency_room_past_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there in the last 12 months?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_emergency_room_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_emergency_room_prior_last_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"Did you go there before 12 months ago, that is before last (Month one year ago)?","1, Yes | 2, No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_emergency_room_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_emergency_room_prior_last_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_emergency_room_prior_last_year]='1',,,,,
unmet_need_alcohol_drug_treatment_halfway_house_ever,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"In your entire life, did you EVER go to a halfway house, including therapeutic communities?","1,Yes|2,No",PX550702,,,,,,,,,,
unmet_need_alcohol_drug_treatment_halfway_house_past_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,Did you go there in the last 12 months?,"1,Yes|2,No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_halfway_house_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_halfway_house_past_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there in the last 12 months?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_halfway_house_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_halfway_house_prior_last_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"Did you go there before 12 months ago, that is before last (Month one year ago)?","1, Yes | 2, No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_halfway_house_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_halfway_house_prior_last_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_halfway_house_prior_last_year]='1',,,,,
unmet_need_alcohol_drug_treatment_crisis_center_ever,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"In your entire life, did you EVER go to a crisis center for any reason related to your drug use?","1, Yes | 2, No",PX550702,,,,,,,,,,
unmet_need_alcohol_drug_treatment_crisis_center_past_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,Did you go there in the last 12 months?,"1,Yes|2,No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_crisis_center_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_crisis_center_past_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there in the last 12 months?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_crisis_center_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_crisis_center_prior_last_year,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"Did you go there before 12 months ago, that is before last (Month one year ago)?","1, Yes | 2, No",PX550702,,,,,[unmet_need_alcohol_drug_treatment_crisis_center_ever]='1',,,,,
unmet_need_alcohol_drug_treatment_crisis_center_prior_last_year_drugs,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,For which medicines or drugs did you go there before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX550702,,,,,[unmet_need_alcohol_drug_treatment_crisis_center_prior_last_year]='1',,,,,
unmet_need_alcohol_drug_treatment_employee_assistance_program_ever,phenx_unmet_need_for_alcohol_or_drug_treatment,,radio,"In your entire life, did you EVER go to an Employee Assistance Program (EAP)?","1, Yes | 2, No",PX550702,,,,,,,,,,
