Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
phenols_parabens_participant_consent,phenx_concentrations_of_phenols_and_parabens,,radio,Did the participant refuse urine collection?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_,No",PX240301,,,,,,,,,,
phenols_parabens_refusal_reason,phenx_concentrations_of_phenols_and_parabens,,radio,"If yes, what is the reason?","UNDEFINED_CODE,Physical limitation|UNDEFINED_CODE_1,Participant ill or emergency|UNDEFINED_CODE_2,Language issue|UNDEFINED_CODE_3,No time|UNDEFINED_CODE_4,Unable to urinate|UNDEFINED_CODE_5,Uncomfortable with collection procedures|UNDEFINED_CODE_6,Other|UNDEFINED_CODE_7,Refused",PX240301,,,,,,,,,,
phenols_parabens_refusal_reason_other,phenx_concentrations_of_phenols_and_parabens,,text,"If OTHER, please describe",,PX240301,,,,,,,,,,
phenols_parabens_urinate_date,phenx_concentrations_of_phenols_and_parabens,,text,When did you last urinate? Date,,PX240301,date_mdy,,,,,,,,,
phenols_parabens_urinate_time,phenx_concentrations_of_phenols_and_parabens,,text,When did you last urinate? Time,,PX240301,,,,,,,,,,
phenols_parabens_urinate_encoded,phenx_concentrations_of_phenols_and_parabens,,radio,When did you last urinate? Encoded,"UNDEFINED_CODE,Refused|UNDEFINED_CODE_1,Don't know",PX240301,,,,,,,,,,
phenols_parabens_eat_date,phenx_concentrations_of_phenols_and_parabens,,text,When was the last time you had anything to eat or drink? Date,,PX240301,date_mdy,,,,,,,,,
phenols_parabens_eat_time,phenx_concentrations_of_phenols_and_parabens,,text,When was the last time you had anything to eat or drink? Time,,PX240301,,,,,,,,,,
phenols_parabens_eat_encoded,phenx_concentrations_of_phenols_and_parabens,,radio,When was the last time you had anything to eat or drink? Encoded,"UNDEFINED_CODE,Refused|UNDEFINED_CODE_1,Don't know",PX240301,,,,,,,,,,
phenols_parabens_meat_fish,phenx_concentrations_of_phenols_and_parabens,,radio,"How much of what you ate was beef, pork, tuna, or salmon?","UNDEFINED_CODE,None|UNDEFINED_CODE_1,Less than one-quarter of the meal|UNDEFINED_CODE_2,One-quarter of the meal|UNDEFINED_CODE_3,More than one-half but less than three-quarters of the meal|UNDEFINED_CODE_4,Three-quarters or more, but not all of the meal|UNDEFINED_CODE_5,All of the meal|UNDEFINED_CODE_6,Refused|UNDEFINED_CODE_7,Don't know",PX240301,,,,,,,,,,
phenols_parabens_creatine,phenx_concentrations_of_phenols_and_parabens,,radio,Do you take creatine supplements?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Refused|UNDEFINED_CODE_3,Don't know",PX240301,,,,,,,,,,
phenols_parabens_specimen_label,phenx_concentrations_of_phenols_and_parabens,,radio,Is the specimen ID label affixed to the collection container and is readable and not damaged?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX240301,,,,,,,,,,
phenols_parabens_collection_status,phenx_concentrations_of_phenols_and_parabens,,radio,What is the status of the urine collection?,"UNDEFINED_CODE,Collected|UNDEFINED_CODE_1,Not collected",PX240301,,,,,,,,,,
phenols_parabens_no_collection_reason,phenx_concentrations_of_phenols_and_parabens,,radio,"If the urine was not collected, what was the reason?","UNDEFINED_CODE,Physical limitation|UNDEFINED_CODE_1,Participant ill or emergency|UNDEFINED_CODE_2,Collection supplies malfunctioned|UNDEFINED_CODE_3,Language issue, Spanish|UNDEFINED_CODE_4,Language issue, non-Spanish|UNDEFINED_CODE_5,Cognitive disability|UNDEFINED_CODE_6,No time|UNDEFINED_CODE_7,Other|UNDEFINED_CODE_8,Refused|UNDEFINED_CODE_9,Don't know",PX240301,,,,,,,,,,
phenols_parabens_collection_date,phenx_concentrations_of_phenols_and_parabens,,text,What is the date the urine specimen was collected?,,PX240301,date_mdy,,,,,,,,,
phenols_parabens_collection_time,phenx_concentrations_of_phenols_and_parabens,,text,What is the time the urine specimen was collected?,,PX240301,,,,,,,,,,
phenols_parabens_concentration,phenx_concentrations_of_phenols_and_parabens,,text,Urine Phenol and Paraben Concentration in Nanograms per Milliliter Concentration,,PX240301,,,,,,,,,,
