Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
CompleteBloodCount _hemophilia,PhenX_-_Complete_Blood_Count_CBC,,radio,Do you have hemophilia?,"1,Yes|2,No|7,Refused|9,Don't Know",PX220501,,,,,,,,,,
CompleteBloodCount _Chemotherapy_4weeks,PhenX_-_Complete_Blood_Count_CBC,,radio,Have you received cancer chemotherapy in the past four weeks or do you anticipate such therapy in the next four weeks?,"1,Yes|2,No|7,Refused|9,Don't Know",PX220501,,,,,,,,,,
CompleteBloodCount _Age,PhenX_-_Complete_Blood_Count_CBC,,text,Age,,years | | PX220501,number,,,,,,,,,
CompleteBloodCount _Blood_Draw_Results,PhenX_-_Complete_Blood_Count_CBC,,text,Record the results of the blood draw.,,PX220501,,,,,,,,,,
CompleteBloodCount _Blood_Draw_Tube_Deviation,PhenX_-_Complete_Blood_Count_CBC,,text,Record reasons for a tube not being drawn according to the protocol.,,PX220501,,,,,,,,,,
CompleteBloodCount _Venipuncture_Comments,PhenX_-_Complete_Blood_Count_CBC,,text,Record any comments about the venipuncture.,,PX220501,,,,,,,,,,
CompleteBloodCount_White_Blood_Cell_Count,PhenX_-_Complete_Blood_Count_CBC,,text,White blood cell count,,1000 cells/uL | | PX220501,,,,,,,,,,
CompleteBloodCount_Lymphocyte,PhenX_-_Complete_Blood_Count_CBC,,text,Lymphocyte,,% | | PX220501,,,,,,,,,,
CompleteBloodCount_Monocyte,PhenX_-_Complete_Blood_Count_CBC,,text,Monocyte,,% | | PX220501,,,,,,,,,,
CompleteBloodCount_Segmented_Neutrophils,PhenX_-_Complete_Blood_Count_CBC,,text,Segmented neutrophils,,% | | PX220501,,,,,,,,,,
CompleteBloodCount_Eosinophils,PhenX_-_Complete_Blood_Count_CBC,,text,Eosinophils,,% | | PX220501,,,,,,,,,,
CompleteBloodCount_Basophils,PhenX_-_Complete_Blood_Count_CBC,,text,Basophils,,% | | PX220501,,,,,,,,,,
CompleteBloodCount_Lymphocyte_Number,PhenX_-_Complete_Blood_Count_CBC,,text,Lymphocyte number,,1000 cells/uL | | PX220501,,,,,,,,,,
CompleteBloodCount_Monocyte_Number,PhenX_-_Complete_Blood_Count_CBC,,text,Monocyte number,,1000 cells/uL | | PX220501,,,,,,,,,,
CompleteBloodCount_Segmented_Neutrophils_Number,PhenX_-_Complete_Blood_Count_CBC,,text,Segmented neutrophils number,,1000 cells/uL | | PX220501,,,,,,,,,,
CompleteBloodCount_Eosinophils_Number,PhenX_-_Complete_Blood_Count_CBC,,text,Eosinophils number,,1000 cells/uL | | PX220501,,,,,,,,,,
CompleteBloodCount_Basophils_Number,PhenX_-_Complete_Blood_Count_CBC,,text,Basophils number,,1000 cells/uL | | PX220501,,,,,,,,,,
CompleteBloodCount_Red_Cell_Count,PhenX_-_Complete_Blood_Count_CBC,,text,Red cell count,,million cells/uL | | PX220501,,,,,,,,,,
CompleteBloodCount_Hemoglobin,PhenX_-_Complete_Blood_Count_CBC,,text,Hemoglobin,,g/dL | | PX220501,,,,,,,,,,
CompleteBloodCount_Hematocrit,PhenX_-_Complete_Blood_Count_CBC,,text,Hematocrit,,% | | PX220501,,,,,,,,,,
CompleteBloodCount_Mean_Cell_Volume,PhenX_-_Complete_Blood_Count_CBC,,text,Mean cell volume,,fL | | PX220501,,,,,,,,,,
CompleteBloodCount_Mean_Cell_Hemoglobin,PhenX_-_Complete_Blood_Count_CBC,,text,Mean cell hemoglobin,,pg | | PX220501,,,,,,,,,,
CompleteBloodCount_MCHC,PhenX_-_Complete_Blood_Count_CBC,,text,MCHC,,g/dL | | PX220501,,,,,,,,,,
CompleteBloodCount_Red_Cell_Distribution_Width,PhenX_-_Complete_Blood_Count_CBC,,text,Red cell distribution width,,% | | PX220501,,,,,,,,,,
CompleteBloodCount_Platelet_Count,PhenX_-_Complete_Blood_Count_CBC,,text,Platelet count,,1000 cells/uL | | PX220501,,,,,,,,,,
CompleteBloodCount_Mean_Platelet_Volume,PhenX_-_Complete_Blood_Count_CBC,,text,Mean platelet volume,,fL | | PX220501,,,,,,,,,,
