Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
Cognitive_Changes_Family_Memory_Status,PhenX_-_Cognitive_Changes,,radio,"Compared with two years ago, how is R's FIRST NAME at:  Remembering things about family and friends, such as occupations, birthdays, and addresses.  Has this improved, not much changed, or gotten worse?  Compared with [when we interviewed [him/her] in R's LAST IW MONTH, YEAR/two years ago], how was R's FIRST NAME at:  Remembering things about family and friends, such as occupations, birthdays, and addresses.  Had this improved, not much changed, or gotten worse?","1,IMPROVED|2,NOT MUCH CHANGED|3,GOTTEN WORSE|4,DOES NOT APPLY; R DOESN'T DO ACTIVITY|8,DK|9,RF",PX250501,,,,,,,,,,
Cognitive_Changes_Family_Memory_Improved,PhenX_-_Cognitive_Changes,,radio,"Compared with two years ago, how is R's FIRST NAME at:  Remembering things about family and friends, such as occupations, birthdays, and addresses.  Has this improved, not much changed, or gotten worse?  Compared with [when we interviewed [him/her] in R's LAST IW MONTH, YEAR/two years ago], how was R's FIRST NAME at:  Remembering things about family and friends, such as occupations, birthdays, and addresses.  Is it much improved or a bit improved?","1,MUCH IMPROVED|2,A BIT IMPROVED|8,DK|9,RF",PX250501,,,,,[cognitive_changes_family_memory_status]='1',,,,,
Cognitive_Changes_Family_Memory_Decreased,PhenX_-_Cognitive_Changes,,radio,"Compared with two years ago, how is R's FIRST NAME at:  Remembering things about family and friends, such as occupations, birthdays, and addresses.  Has this improved, not much changed, or gotten worse?  Compared with [when we interviewed [him/her] in R's LAST IW MONTH, YEAR/two years ago], how was R's FIRST NAME at:  Remembering things about family and friends, such as occupations, birthdays, and addresses.  Is it much worse or a bit worse?","4,A BIT WORSE|5,MUCH WORSE|8,DK|9,RF",PX250501,,,,,[cognitive_changes_family_memory_status]='3',,,,,
Cognitive_Changes_Recent_Events_Status,PhenX_-_Cognitive_Changes,,radio,"Compared with two years ago, how is R's FIRST NAME at:  Remembering things that have happened recently?  (Has this improved, not much changed, or gotten worse?)  Compared with [when we interviewed [him/her] in R's LAST INTERVIEW MONTH, YEAR/two years ago], how was R's FIRST NAME at:  Remembering things that had happened recently?  Had this improved, not much changed, or gotten worse?","1,IMPROVED|2,NOT MUCH CHANGED|3,GOTTEN WORSE|4,DOES NOT APPLY; R DOESN'T DO ACTIVITY|8,DK|9,RF",PX250501,,,,,,,,,,
Cognitive_Changes_Recent_Events_Improved,PhenX_-_Cognitive_Changes,,radio,"Compared with two years ago, how is R's FIRST NAME at:  Remembering things that have happened recently?  (Has this improved, not much changed, or gotten worse?)  Compared with [when we interviewed [him/her] in R's LAST INTERVIEW MONTH, YEAR/two years ago], how was R's FIRST NAME at:  Remembering things that had happened recently?  Is it much improved or a bit improved?
","1,MUCH IMPROVED|2,A BIT IMPROVED|8,DK|9,RF",PX250501,,,,,[cognitive_changes_recent_events_status]='1',,,,,
Cognitive_Changes_Recent_Events_Decreased,PhenX_-_Cognitive_Changes,,radio,"Compared with two years ago, how is R's FIRST NAME at:  Remembering things that have happened recently?  (Has this improved, not much changed, or gotten worse?)  Compared with [when we interviewed [him/her] in R's LAST INTERVIEW MONTH, YEAR/two years ago], how was R's FIRST NAME at:  Remembering things that had happened recently?  Is it much worse or a bit worse?","4,A BIT WORSE|5,MUCH WORSE|8,DK|9,RF",PX250501,,,,,[cognitive_changes_recent_events_status]='3',,,,,
Cognitive_Changes_Conversations_Status,PhenX_-_Cognitive_Changes,,radio,"(Compared with two years ago, how is R's FIRST NAME at:)  Recalling conversations a few days later?  (Has this improved, not much changed, or gotten worse?)  (Compared with [when we interviewed [him/her] in R's LAST INTERVIEW MONTH, YEAR/two years ago], how was R's FIRST NAME at:)  Recalling conversations a few days later? Had this improved, not much changed, or gotten worse?","1,IMPROVED|2,NOT MUCH CHANGED|3,GOTTEN WORSE|4,DOES NOT APPLY; R DOESN'T DO ACTIVITY|8,DK|9,RF",PX250501,,,,,,,,,,
Cognitive_Changes_Conversations_Improved,PhenX_-_Cognitive_Changes,,radio,"(Compared with two years ago, how is R's FIRST NAME at:)  Recalling conversations a few days later?  (Has this improved, not much changed, or gotten worse?)  (Compared with [when we interviewed [him/her] in R's LAST INTERVIEW MONTH, YEAR/two years ago], how was R's FIRST NAME at:)  Recalling conversations a few days later?  Is it much improved or a bit improved?","1,MUCH IMPROVED|2,A BIT IMPROVED|8,DK|9,RF",PX250501,,,,,[cognitive_changes_conversations_status]='1',,,,,
Cognitive_Changes_Conversations_Decreased,PhenX_-_Cognitive_Changes,,radio,"(Compared with two years ago, how is R's FIRST NAME at:)  Recalling conversations a few days later?  (Has this improved, not much changed, or gotten worse?)  (Compared with [when we interviewed [him/her] in R's LAST INTERVIEW MONTH, YEAR/two years ago], how was R's FIRST NAME at:)  Recalling conversations a few days later?   Is it much worse or a bit worse?","4,A BIT WORSE|5,MUCH WORSE|8,DK|9,RF",PX250501,,,,,[cognitive_changes_conversations_status]='3',,,,,
Cognitive_Changes_Address_Phone_Status,PhenX_-_Cognitive_Changes,,radio,"(Compared with two years ago, how is R's FIRST NAME at:)  Remembering [his/her] address and telephone number?  (Has this improved, not much changed, or gotten worse?)  (Compared with [when we interviewed [him/her] in R's LAST INTERVIEW MONTH, YEAR/two years ago], how was R's FIRST NAME at:)  Remembering [his/her] address and telephone number?  Had this improved, not much changed, or gotten worse?","1,IMPROVED|2,NOT MUCH CHANGED|3,GOTTEN WORSE|4,DOES NOT APPLY; R DOESN'T DO ACTIVITY|8,DK|9,RF",PX250501,,,,,,,,,,
Cognitive_Changes_Address_Phone_Improved,PhenX_-_Cognitive_Changes,,radio,"(Compared with two years ago, how is R's FIRST NAME at:)  Remembering [his/her] address and telephone number?  (Has this improved, not much changed, or gotten worse?)  (Compared with [when we interviewed [him/her] in R's LAST INTERVIEW MONTH, YEAR/two years ago], how was R's FIRST NAME at:)  Remembering [his/her] address and telephone number? Is it much improved or a bit improved?","1,MUCH IMPROVED|2,A BIT IMPROVED|8,DK|9,RF",PX250501,,,,,[cognitive_changes_address_phone_status]='1',,,,,
