Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
Involuntary_Weight_Loss_Five_Pounds_Past_Year,PhenX_-_Involuntary_Weight_Loss,,text,Have you lost 5 or more pounds at any time over the past 12 months?,"1,Yes|0,No|8,Don't know|7,Refused",PX251101,,,,,,,,,,
Involuntary_Weight_Loss_Past_Year_Number,PhenX_-_Involuntary_Weight_Loss,,text,"How much weight did you lose in the past 12 months? If you are not sure, please make your best guess. ___  ___  ___ pounds ",,pounds | | PX251101,number,,,,[involuntary_weight_loss_five_pounds_past_year]='1',,,,,
Involuntary_Weight_Loss_Past_Year,PhenX_-_Involuntary_Weight_Loss,,text,"How much weight did you lose in the past 12 months? If you are not sure, please make your best guess.","8,Don't know/don't remember|7,Refused",PX251101,,,,,[involuntary_weight_loss_five_pounds_past_year]='1',,,,,
Involuntary_Weight_Loss_Intentional,PhenX_-_Involuntary_Weight_Loss,,text,Were you trying to lose weight?,"1,Yes|0,No|8,Don't know|7,Refused",PX251101,,,,,,,,,,
Involuntary_Weight_Loss_Methods,PhenX_-_Involuntary_Weight_Loss,,text,What methods did you use to lose weight?,"(-1),Reduced food intake (decreased quantities of all food eaten)|(-1),Limiting your intake to only 1 or 2 types of food (e.g., ate only grapefruit or only lean meats)|(-1),Reduced fat intake|(-1),Use of fat/caloric modified foods (low fat, fat-free)|(-1),Use of a liquid diet formula such as Slim-fast or Optifast|(-1),Commercial weight loss program (Weight Watcher, Jenny Craig, or self-help group (Over Eaters Anonymous, TOPS)|(-1),Decreased alcohol intake|(-1),Increased exercise|(-1),Increased smoking|(-1),Diet pills (prescription or nonprescription)|(-1),Stomach surgery/intestinal bypass|(-1),Consulted with dietician/physician/other professional",PX251101,,,,,[involuntary_weight_loss_intentional]='1',,,,,
Involuntary_Weight_Loss_Methods_Other,PhenX_-_Involuntary_Weight_Loss,,text,What methods did you use to lose weight?,,PX251101,,,,,[involuntary_weight_loss_intentional]='1',,,,,
Involuntary_Weight_Loss_Cause,PhenX_-_Involuntary_Weight_Loss,,text,What do you think caused this weight loss? (Interviewer note: Please check all that apply),"(-1),Medications|(-1),Stressful time|(-1),Loss of appetite|(-1),Change in eating habits|(-1),Change in exercise habits/amount of physical activity|(-1),Don't know",PX251101,,,,,,,,,,
Involuntary_Weight_Loss_Cause_Illness,PhenX_-_Involuntary_Weight_Loss,,text,What do you think caused this weight loss? (Interviewer note: Please check all that apply),,PX251101,,,,,,,,,,
Involuntary_Weight_Loss_Cause_Surgery,PhenX_-_Involuntary_Weight_Loss,,text,What do you think caused this weight loss? (Interviewer note: Please check all that apply),,PX251101,,,,,,,,,,
Involuntary_Weight_Loss_Cause_Other,PhenX_-_Involuntary_Weight_Loss,,text,What do you think caused this weight loss? (Interviewer note: Please check all that apply),,PX251101,,,,,,,,,,
