Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
familyhistory_mentaldisorders_figs_interview_date,phenx_family_history_multiple_mental_disorders,,text,What's the interview date?,,PX660701,date_mdy,,,,,,,,,
familyhistory_mentaldisorders_figs_lastname,phenx_family_history_multiple_mental_disorders,,text,What is the family last name?,,PX660701,,,,,,,,,,
familyhistory_mentaldisorders_figs_id,phenx_family_history_multiple_mental_disorders,,text,What is the family ID number?,,PX660701,number,,,,,,,,,
familyhistory_mentaldisorders_figs_informant_name,phenx_family_history_multiple_mental_disorders,,text,"What is the first, middle, and last name of the Informant?",,PX660701,,,,,,,,,,
familyhistory_mentaldisorders_figs_informant_id,phenx_family_history_multiple_mental_disorders,,text,What is the Informant's ID number?,,PX660701,number,,,,,,,,,
familyhistory_mentaldisorders_figs_subject_name,phenx_family_history_multiple_mental_disorders,,text,"What is the first, middle, and last name of the person being described?",,PX660701,,,,,,,,,,
familyhistory_mentaldisorders_figs_subject_id,phenx_family_history_multiple_mental_disorders,,text,What is the ID number of the person being described?,,PX660701,,,,,,,,,,
familyhistory_mentaldisorders_figs_relationship,phenx_family_history_multiple_mental_disorders,,text,What is the subject's relationship to the Informant?,,PX660701,,,,,,,,,,
familyhistory_mentaldisorders_figs_subject_birthdate,phenx_family_history_multiple_mental_disorders,,text,What is the birthdate of the person described?,,PX660701,date_mdy,,,,,,,,,
familyhistory_mentaldisorders_figs_subject_living,phenx_family_history_multiple_mental_disorders,,radio,Is person described living?,"0,No| 1,Yes| 9,Unknown",PX660701,,,,,,,,,,
familyhistory_mentaldisorders_figs_lastknown_age,phenx_family_history_multiple_mental_disorders,,text,"Age when subject last seen or known about, or died",,PX660701,number,,,,,,,,,
familyhistory_mentaldisorders_figs_lastknown_date,phenx_family_history_multiple_mental_disorders,,text,"Year when subject last seen or known about, or died",,PX660701,number,,,,,,,,,
familyhistory_mentaldisorders_figs_cause_death,phenx_family_history_multiple_mental_disorders,,text,"If deceased, cause of death",,PX660701,,,,,,,,,,
