Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
alcohol_max_drinks_1day,phenx_alcohol_maximum_drinks_in_24_hours,,text,"The next question is about drinking alcohol. This includes coolers, beer, wine, champagne, liquor such as whiskey, rum, gin, vodka, scotch, or liqueurs, and also any other type of alcohol.  What was the LARGEST number of drinks that you ever drank in a single day?",,PX030401,number,,,,,,,,,
max_desc_1,phenx_alcohol_maximum_drinks_in_24_hours,,descriptive,Cooler ounce - image 1,,PX030401,,,,,,,,,,
max_desc_2,phenx_alcohol_maximum_drinks_in_24_hours,,descriptive,Cooler ounce - image 2,,PX030401,,,,,,,,,,
max_desc_3,phenx_alcohol_maximum_drinks_in_24_hours,,descriptive,Cooler ounce - image 3,,PX030401,,,,,,,,,,
max_desc_4,phenx_alcohol_maximum_drinks_in_24_hours,,descriptive,Cooler ounce - image 4,,PX030401,,,,,,,,,,
max_desc_5,phenx_alcohol_maximum_drinks_in_24_hours,,descriptive,Cooler ounce - image 5,,PX030401,,,,,,,,,,
max_desc_6,phenx_alcohol_maximum_drinks_in_24_hours,,descriptive,Cooler ounce - image 6,,PX030401,,,,,,,,,,
max_desc_7,phenx_alcohol_maximum_drinks_in_24_hours,,descriptive,Cooler ounce - image 7,,PX030401,,,,,,,,,,
max_desc_8,phenx_alcohol_maximum_drinks_in_24_hours,,descriptive,Cooler ounce - image 8,,PX030401,,,,,,,,,,
max_desc_9,phenx_alcohol_maximum_drinks_in_24_hours,,descriptive,Cooler ounce - image 9,,PX030401,,,,,,,,,,
alcohol_max_drinks_1day_coded,phenx_alcohol_maximum_drinks_in_24_hours,,radio,"The next question is about drinking alcohol. This includes coolers, beer, wine, champagne, liquor such as whiskey, rum, gin, vodka, scotch, or liqueurs, and also any other type of alcohol.  What was the LARGEST number of drinks that you ever drank in a single day?","96 , Never drank|97 , Refused|99 , Don't know",PX030401,,,,,,,,,,
