Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
nas_central_nervous_system_disturbances_crying_excessive_high_pitched_am,phenx_neonatal_abstinence_syndrome_nas_and_neonatal_opioid_wit,,radio,Do you observe the following Central Nervous System Disturbances? Crying: Excessive High Pitched (AM),"UNDEFINED_CODE_1,Yes|UNDEFINED_CODE_2,No",PX300701,,,,,,,,,,
nas_central_nervous_system_disturbances_crying_excessive_high_pitched_pm,phenx_neonatal_abstinence_syndrome_nas_and_neonatal_opioid_wit,,radio,Do you observe the following Central Nervous System Disturbances? Crying: Excessive High Pitched (PM),"UNDEFINED_CODE_1,Yes|UNDEFINED_CODE_2,No",PX300701,,,,,,,,,,
nas_central_nervous_system_disturbances_crying_excessive_high_pitched_comments,phenx_neonatal_abstinence_syndrome_nas_and_neonatal_opioid_wit,,text,Do you observe the following Central Nervous System Disturbances? Crying: Excessive High Pitched - Comments:,,PX300701,,,,,,,,,,
nas_central_nervous_system_disturbances_crying_cont_high_pitched_am,phenx_neonatal_abstinence_syndrome_nas_and_neonatal_opioid_wit,,radio,Do you observe the following Central Nervous System Disturbances? Crying: Cont. High Pitched (AM),"UNDEFINED_CODE_1,Yes|UNDEFINED_CODE_2,No",PX300701,,,,,,,,,,
nas_central_nervous_system_disturbances_crying_cont_high_pitched_pm,phenx_neonatal_abstinence_syndrome_nas_and_neonatal_opioid_wit,,radio,Do you observe the following Central Nervous System Disturbances? Crying: Cont. High Pitched (PM),"UNDEFINED_CODE_1,Yes|UNDEFINED_CODE_2,No",PX300701,,,,,,,,,,
nas_central_nervous_system_disturbances_crying_cont_high_pitched_comments,phenx_neonatal_abstinence_syndrome_nas_and_neonatal_opioid_wit,,text,Do you observe the following Central Nervous System Disturbances? Crying: Cont. High Pitched - Comments:,,PX300701,,,,,,,,,,
nas_central_nervous_system_disturbances_sleep_less_than_1_hours_after_feeding_am,phenx_neonatal_abstinence_syndrome_nas_and_neonatal_opioid_wit,,radio,Do you observe the following Central Nervous System Disturbances? Sleep < 1 Hr After Feeding (AM),"UNDEFINED_CODE_1,Yes|UNDEFINED_CODE_2,No",PX300701,,,,,,,,,,
nas_central_nervous_system_disturbances_sleep_less_than_1_hours_after_feeding_pm,phenx_neonatal_abstinence_syndrome_nas_and_neonatal_opioid_wit,,radio,Do you observe the following Central Nervous System Disturbances? Sleep < 1 Hr After Feeding (PM),"UNDEFINED_CODE_1,Yes|UNDEFINED_CODE_2,No",PX300701,,,,,,,,,,
nas_central_nervous_system_disturbances_sleep_less_than_1_hours_after_feeding_comments,phenx_neonatal_abstinence_syndrome_nas_and_neonatal_opioid_wit,,text,Do you observe the following Central Nervous System Disturbances? Sleep < 1 Hr After Feeding - Comments:,,PX300701,,,,,,,,,,
nas_central_nervous_system_disturbances_sleep_less_than_2_hours_after_feeding_am,phenx_neonatal_abstinence_syndrome_nas_and_neonatal_opioid_wit,,radio,Do you observe the following Central Nervous System Disturbances? Sleep < 2 Hr After Feeding (AM),"UNDEFINED_CODE_1,Yes|UNDEFINED_CODE_2,No",PX300701,,,,,,,,,,
nas_central_nervous_system_disturbances_sleep_less_than_2_hours_after_feeding_pm,phenx_neonatal_abstinence_syndrome_nas_and_neonatal_opioid_wit,,radio,Do you observe the following Central Nervous System Disturbances? Sleep < 2 Hr After Feeding (PM),"UNDEFINED_CODE_1,Yes|UNDEFINED_CODE_2,No",PX300701,,,,,,,,,,
nas_central_nervous_system_disturbances_sleep_less_than_2_hours_after_feeding_comments,phenx_neonatal_abstinence_syndrome_nas_and_neonatal_opioid_wit,,text,Do you observe the following Central Nervous System Disturbances? Sleep < 2 Hr After Feeding - Comments:,,PX300701,,,,,,,,,,
