Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
hemophilia_specific_functional_ability_adult_with_armrests,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with rising from a char with armrests?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_without_armrests,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with rising from a chair without armrests?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_kneeling,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with kneeling/squatting?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_bending_forward,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with bending forward?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_kneeling_long_period,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with kneeling for a longer period of time?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_squatting_long_period,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with squatting for a longer period of time?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_standing_long_period,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with standing for a longer period of time?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_walking_short_distance,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with walking short distances (< 1 km / 15 min)?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_walking_long_distance,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with walking long distances (>1 km / 15 min)?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_walking_soft_surface,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with walking on a soft surface (e.g., on the beach or through the woods?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_walking_uneven_surface,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with walking on an uneven surface (e.g., cobblestones, high sidewalks)?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_strolling,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with strolling / (window-)shopping?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_climbing_up_stairs,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with climbing up the stairs?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_climbing_down_stairs,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with climbing down the stairs?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_running,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with running (e.g., in order to catch the bus)?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_jumping,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with jumping?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_lifting_heavy_objects,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with lifting heavy objects?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_carrying_heavy_objects_arms,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with carrying heavy objects in the arms?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_fine_hand_movements,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with fine hand movements (e.g., closing buttons)?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_reaching_above_head,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with reaching above your head (to pick something up from a high shelf)?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_riding_bicycle,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with riding a bicycle?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_entering_leaving_car,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with getting in and out of a car?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_public_transportation,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with using public transportation (bus, train, subway)?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_drying_body,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with drying your whole body?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_shirt_sweater,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with putting on a shirt, sweater, etc.?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_sock_shoes,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with putting on sock and shoes?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_tie_shirt,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with putting on a tie or closing the top button of a shirt?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
hemophilia_specific_functional_ability_adult_toilet,specific_functional_ability_adult,,radio,"In the previous month, did you have any difficulty, due to hemophilia, with going to the toilet?","1,impossible|2,always|3,mostly|4,sometimes|5,rarely|6,never",PX910802,,,,,,,,,,
