Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
time_of_collection,phenx_dust_collection_vacuum_bag,,text,Time vacuum bag was emptied,,PX061201,,,,,,,,,,
dust_collection_vacuum,phenx_dust_collection_vacuum_bag,,descriptive,Vacuum dust bag - image,,PX061201,,,,,,,,,,
number_days_used,phenx_dust_collection_vacuum_bag,,text,Number of Days Vacuum Has Been Used Since Changing Out the Bag or Emptying the Collection Chamber,,PX061201,number,,,,,,,,,
sample_weight,phenx_dust_collection_vacuum_bag,,text,Weight of dust collected,,gram | | PX061201,number,,,,,,,,,
organic_compound_1,phenx_dust_collection_vacuum_bag,,text,Name of first organic compound measured,,PX061201,,,,,,,,,,
organic_compound_1_amount,phenx_dust_collection_vacuum_bag,,text,Concentration of first organic compound measured,,PX061201,number,,,,,,,,,
organic_compound_2,phenx_dust_collection_vacuum_bag,,text,Name of second organic compound measured,,PX061201,,,,,,,,,,
organic_compound_2_amount,phenx_dust_collection_vacuum_bag,,text,Concentration of second organic compound measured,,PX061201,number,,,,,,,,,
organic_compound_3,phenx_dust_collection_vacuum_bag,,text,Name of third organic compound measured,,PX061201,,,,,,,,,,
organic_compound_3_amount,phenx_dust_collection_vacuum_bag,,text,Concentration of third organic compound measured,,PX061201,number,,,,,,,,,
organic_compound_4,phenx_dust_collection_vacuum_bag,,text,Name of fourth organic compound measured,,PX061201,,,,,,,,,,
organic_compound_4_amount,phenx_dust_collection_vacuum_bag,,text,Concentration of fourth organic compound measured,,PX061201,number,,,,,,,,,
organic_compound_5,phenx_dust_collection_vacuum_bag,,text,Name of fifth organic compound measured,,PX061201,,,,,,,,,,
organic_compound_5_amount,phenx_dust_collection_vacuum_bag,,text,Concentration of fifth organic compound measured,,PX061201,number,,,,,,,,,
allergen_1,phenx_dust_collection_vacuum_bag,,text,Name of first allergen measured,,PX061201,,,,,,,,,,
allergen_1_amount,phenx_dust_collection_vacuum_bag,,text,Concentration of first allergen measured,,PX061201,number,,,,,,,,,
allergen_2,phenx_dust_collection_vacuum_bag,,text,Name of second allergen measured,,PX061201,,,,,,,,,,
allergen_2_amount,phenx_dust_collection_vacuum_bag,,text,Concentration of second allergen measured,,PX061201,number,,,,,,,,,
allergen_3,phenx_dust_collection_vacuum_bag,,text,Name of third allergen measured,,PX061201,,,,,,,,,,
allergen_3_amount,phenx_dust_collection_vacuum_bag,,text,Concentration of third allergen measured,,PX061201,number,,,,,,,,,
allergen_4,phenx_dust_collection_vacuum_bag,,text,Name of fourth allergen measured,,PX061201,,,,,,,,,,
allergen_4_amount,phenx_dust_collection_vacuum_bag,,text,Concentration of fourth allergen measured,,PX061201,number,,,,,,,,,
allergen_5,phenx_dust_collection_vacuum_bag,,text,Name of fifth allergen measured,,PX061201,,,,,,,,,,
allergen_5_amount,phenx_dust_collection_vacuum_bag,,text,Concentration of fifth allergen measured,,PX061201,number,,,,,,,,,
endotoxin_1,phenx_dust_collection_vacuum_bag,,text,Name of first endotoxin measured,,PX061201,,,,,,,,,,
endotoxin_1_amount,phenx_dust_collection_vacuum_bag,,text,Concentration of first endotoxin measured,,PX061201,number,,,,,,,,,
endotoxin_2,phenx_dust_collection_vacuum_bag,,text,Name of second endotoxin measured,,PX061201,,,,,,,,,,
endotoxin_2_amount,phenx_dust_collection_vacuum_bag,,text,Concentration of second endotoxin measured,,PX061201,number,,,,,,,,,
endotoxin_3,phenx_dust_collection_vacuum_bag,,text,Name of third endotoxin measured,,PX061201,,,,,,,,,,
endotoxin_3_amount,phenx_dust_collection_vacuum_bag,,text,Concentration of third endotoxin measured,,PX061201,number,,,,,,,,,
endotoxin_4,phenx_dust_collection_vacuum_bag,,text,Name of fourth endotoxin measured,,PX061201,,,,,,,,,,
endotoxin_4_amount,phenx_dust_collection_vacuum_bag,,text,Concentration of fourth endotoxin measured,,PX061201,number,,,,,,,,,
endotoxin_5,phenx_dust_collection_vacuum_bag,,text,Name of fifth endotoxin measured,,PX061201,,,,,,,,,,
endotoxin_5_amount,phenx_dust_collection_vacuum_bag,,text,Concentration of fifth endotoxin measured,,PX061201,number,,,,,,,,,
