Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
instructions_introduction,phenx_fruits_and_vegetables_intake,,descriptive,"These questions are about the different kinds of foods you ate or drank during the PAST MONTH, that is, the past 30 days. When answering, please include meals and snacks eaten at home, at work or school, in restaurants, and anyplace else.

*Read text if the respondent needs further clarification about the information requested.",,PX050701,,,,,,,,,,
pxt50701_fruit_juice_frequency,phenx_fruits_and_vegetables_intake,,radio,"During the past month, how often did you drink 100% FRUIT JUICE, such as orange, mango, apple, and grape juices? Do NOT count fruit drinks.  *Read if necessary: INCLUDE only 100% pure juices. Do NOT include fruit drinks with added sugar, like Kool-Aid®, Hi-C®, lemonade, cranberry cocktail, Gatorade®, Tampico®, and Sunny Delight®.","00, Never | 01, 1-3 times last month | 02, 1-2 times per week | 03, 3-4 times per week | 04, 5-6 times per week | 05, 1 time per day | 06, 2 times per day | 07, 3 times per day | 08, 4 times per day | 09, 5 or more times per day | 97, Refused | 99, Don't know",PX050701,,,,,,,,,,
pxt50701_fruit_frequency,phenx_fruits_and_vegetables_intake,,radio,"During the past month... How often did you eat FRUIT? COUNT fresh, frozen, or canned fruit. Do NOT count juices.  *Read if necessary: Include fruits such as apples, bananas, applesauce, melon, berries, fruit salad, mangos, papayas, oranges, and grapes.","00 , Never|01 , 1-3 times last month|02 , 1-2 times per week|03 , 3-4 times per week|04 , 5-6 times per week|05 , 1 time per day|06 , 2 times per day|07 , 3 times per day|08 , 4 times per day|09 , 5 or more times per day|97 , Refused|99 , Don't know",PX050701,,,,,,,,,,
pxt50701_salad_frequency,phenx_fruits_and_vegetables_intake,,radio,"During the past month, how often did you eat a green leafy or lettuce SALAD, with or without other vegetables?  *Read if necessary: INCLUDE spinach salads","00 , Never|01 , 1-3 times last month|02 , 1-2 times per week|03 , 3-4 times per week|04 , 5-6 times per week|05 , 1 time per day|06 , 2 times per day|07 , 3 times per day|08 , 4 times per day|09 , 5 or more times per day|97 , Refused|99 , Don't know",PX050701,,,,,,,,,,
pxt50701_french_fries_frequency,phenx_fruits_and_vegetables_intake,,radio,"During the past month... How often did you eat FRENCH FRIES, home fries, or hash brown potatoes?","00 , Never|01 , 1-3 times last month|02 , 1-2 times per week|03 , 3-4 times per week|04 , 5-6 times per week|05 , 1 time per day|06 , 2 times per day|07 , 3 times per day|08 , 4 times per day|09 , 5 or more times per day|97 , Refused|99 , Don't know",PX050701,,,,,,,,,,
pxt50701_white_potato_frequency,phenx_fruits_and_vegetables_intake,,radio,"During the past month... How often did you eat other WHITE POTATOES? COUNT baked potatoes, boiled potatoes, mashed potatoes, and potato salad.  *Read if necessary: Do NOT include yams or sweet potatoes. INCLUDE red-skinned and Yukon Gold potatoes.","00, Never | 01, 1-3 times last month | 02, 1-2 times per week | 03, 3-4 times per week | 04, 5-6 times per week | 05, 1 time per day | 06, 2 times per day | 07, 3 times per day | 08, 4 times per day | 09, 5 or more times per day | 97, Refused | 99, Don't know",PX050701,,,,,,,,,,
pxt50701_bean_frequency,phenx_fruits_and_vegetables_intake,,radio,"During the past month... How often did you eat COOKED DRIED BEANS, such as refried beans, baked beans, bean soup, and pork and beans? Do NOT include green beans.","00 , Never|01 , 1-3 times last month|02 , 1-2 times per week|03 , 3-4 times per week|04 , 5-6 times per week|05 , 1 time per day|06 , 2 times per day|07 , 3 times per day|08 , 4 times per day|09 , 5 or more times per day|97 , Refused|99 , Don't know",PX050701,,,,,,,,,,
pxt50701_other_vegetable_frequency,phenx_fruits_and_vegetables_intake,,radio,"During the past month... Not counting what you just told me about (lettuce salads, white potatoes, cooked dried beans), and not counting rice, how often did you eat OTHER VEGETABLES?  *Read if necessary: Examples of other vegetables include tomatoes, string beans, carrots, corn, sweet potatoes, cabbage, bean sprouts, collard greens, and broccoli.","00 , Never|01 , 1-3 times last month|02 , 1-2 times per week|03 , 3-4 times per week|04 , 5-6 times per week|05 , 1 time per day|06 , 2 times per day|07 , 3 times per day|08 , 4 times per day|09 , 5 or more times per day|97 , Refused|99 , Don't know",PX050701,,,,,,,,,,
pxt50701_tomato_sauce_frequency,phenx_fruits_and_vegetables_intake,,radio,During the past month... How often did you have TOMATO SAUCES such as spaghetti sauce or pizza with tomato sauce?,"00 , Never|01 , 1-3 times last month|02 , 1-2 times per week|03 , 3-4 times per week|04 , 5-6 times per week|05 , 1 time per day|06 , 2 times per day|07 , 3 times per day|08 , 4 times per day|09 , 5 or more times per day|97 , Refused|99 , Don't know",PX050701,,,,,,,,,,
pxt50701_salsa_frequency,phenx_fruits_and_vegetables_intake,,radio,During the past month... How often did you have SALSA?,"00 , Never|01 , 1-3 times last month|02 , 1-2 times per week|03 , 3-4 times per week|04 , 5-6 times per week|05 , 1 time per day|06 , 2 times per day|07 , 3 times per day|08 , 4 times per day|09 , 5 or more times per day|97 , Refused|99 , Don't know",PX050701,,,,,,,,,,
