Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
instructions_050201,phenx_calcium_intake_by_children_daily,,descriptive,Think about your usual eating habits over the past month.,,PX050201,,,,,,,,,,
orange_juice_frequency,phenx_calcium_intake_by_children_daily,,radio, How often do you drink 100% orange juice? Do not count fruit drinks like Tang® and Sunny D®.,"1, Never or less than 1 time per month | 2, 1 time per month | 3, 2-3 times per month | 4, 1-2 times per week | 5, 3-4 times per week | 6, 5-6 times per week | 7, 1 time per day | 8, 2 or more times per day",PX050201,,,,,,,,,,
orange_juice_quantity,phenx_calcium_intake_by_children_daily,,radio,"Each time you drink orange juice, how much do you usually drink?","1, Less than 1 cup | 2, 1 cup (8 ounces) | 3, More than 1 cup",PX050201,,,,,[orange_juice_frequency] = '2' or [orange_juice_frequency] = '3' or [orange_juice_frequency] = '4' or [orange_juice_frequency] = '5' or [orange_juice_frequency] = '6' or [orange_juice_frequency] = '7' or [orange_juice_frequency] = '8',,,,,
orange_juice_calcium_fortified_frequency,phenx_calcium_intake_by_children_daily,,radio, How often is the orange juice you drink calcium fortified?,"1, Almost never or never | 2, Sometimes | 3, Almost always or always | 4, Don't know",PX050201,,,,,[orange_juice_frequency] = '2' and [orange_juice_frequency] = '3' and [orange_juice_frequency] = '4' and [orange_juice_frequency] = '5' and [orange_juice_frequency] = '6' and [orange_juice_frequency] = '7' and [orange_juice_frequency] = '8',,,,,
milk_frequency,phenx_calcium_intake_by_children_daily,,radio,How often do you drink milk as a beverage (NOT in cereal)?,"1, Never or less than 1 time per month | 2, 1 time per month | 3, 2-3 times per month | 4, 1-2 times per week | 5, 3-4 times per week | 6, 5-6 times per week | 7, 1 time per day | 8, 2 times per day | 9, 3 or more times per day",PX050201,,,,,,,,,,
milk_quantity,phenx_calcium_intake_by_children_daily,,radio,"Each time you drink milk, how much do you usually drink?","1, Less than 1 cup | 2, 1 cup (8 ounces) | 3, More than 1 cup",PX050201,,,,,[milk_frequency] = '2' or [milk_frequency] = '3' or [milk_frequency] = '4' or [milk_frequency] = '5' or [milk_frequency] = '6' or [milk_frequency] = '7' or [milk_frequency] = '8' or [milk_frequency] = '9',,,,,
calcium_intake_image001,phenx_calcium_intake_by_children_daily,,descriptive,8 ounce glass of milk - image,,PX050201,,,,,,,,,,
milk_variety,phenx_calcium_intake_by_children_daily,,radio,What kind of milk do you usually drink?,"1, Whole milk | 2, 2% fat milk | 3, 1% fat milk | 4, Skim or nonfat milk | 5, Chocolate milk | 6, Soy or rice milk | 7, Don't know",PX050201,,,,,[milk_frequency] = '2' or [milk_frequency] = '3' or [milk_frequency] = '4' or [milk_frequency] = '5' or [milk_frequency] = '6' or [milk_frequency] = '7' or [milk_frequency] = '8' or [milk_frequency] = '9',,,,,
yogurt_frequency,phenx_calcium_intake_by_children_daily,,radio,How often do you eat yogurt?,"1, Never or less than 1 time per month | 2, 1 time per month | 3, 2-3 times per month | 4, 1-2 times per week | 5, 3-4 times per week | 6, 5-6 times per week | 7, 1 or more times per day",PX050201,,,,,,,,,,
cereal_frequency,phenx_calcium_intake_by_children_daily,,radio, How often do you eat cold cereal?,"1, Never or less than one time per month | 2, 1 time per month | 3, 2-3 times per month | 4, 1-2 times per week | 5, 3-4 times per week | 6, 5-6 times per week | 7, 1 time per day | 8, 2 or more times per day",PX050201,,,,,,,,,,
