Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
dietary_supplement,phenx_dietary_supplements_use,,radio,"DID YOU TAKE ANY DIETARY SUPPLEMENTS DURING THE PAST YEAR, AT LEAST ONCE A WEEK?","UNDEFINED_CODE,YES|UNDEFINED_CODE_1,NO",PX050501,,,,,,,,,,
one_a_day_frequency,phenx_dietary_supplements_use,,radio,"How often did you take Regular One-a-Day type, Centrum® or Thera-type MULTIPLE VITAMINS?","UNDEFINED_CODE, 1 to 3 times a week | UNDEFINED_CODE_1, 4 to 6 times a week | UNDEFINED_CODE_2, Once a day",PX050501,,,,,[dietary_supplement] = 'UNDEFINED_CODE',,,,,
one_a_day_years,phenx_dietary_supplements_use,,radio,"How many years did you take Regular One-a-Day type, Centrum® or Thera-type MULTIPLE VITAMINS?","UNDEFINED_CODE, 1 year or less | UNDEFINED_CODE_1, 2 to 4 years | UNDEFINED_CODE_2, 5 to 9 years | UNDEFINED_CODE_3, 10 years or more",PX050501,,,,,[dietary_supplement] = 'UNDEFINED_CODE',,,,,
b_complex_frequency,phenx_dietary_supplements_use,,radio,How often did you take B-complex or Stress-tab type MULTIPLE VITAMINS?,"UNDEFINED_CODE,1 to 3 times a week|UNDEFINED_CODE_1,4 to 6 times a week|UNDEFINED_CODE_2,Once a day",PX050501,,,,,[dietary_supplement] = 'UNDEFINED_CODE',,,,,
b_complex_years,phenx_dietary_supplements_use,,radio,How many years did you take B-complex or Stress-tab type MULTIPLE VITAMINS?,"UNDEFINED_CODE,1 year or less|UNDEFINED_CODE_1,2 to 4 years|UNDEFINED_CODE_2,5 to 9 years|UNDEFINED_CODE_3,10 years or more",PX050501,,,,,[dietary_supplement] = 'UNDEFINED_CODE',,,,,
vitamin_c_frequency,phenx_dietary_supplements_use,,radio,How often did you take Vitamin C?,"UNDEFINED_CODE,1 to 3 times a week|UNDEFINED_CODE_1,4 to 6 times a week|UNDEFINED_CODE_2,Once a day",PX050501,,,,,[dietary_supplement] = 'UNDEFINED_CODE',,,,,
vitamin_c_years,phenx_dietary_supplements_use,,radio,How many years did you take Vitamin C?,"UNDEFINED_CODE, 1 year or less | UNDEFINED_CODE_1, 2 to 4 years | UNDEFINED_CODE_2, 5 to 9 years | UNDEFINED_CODE_3, 10 years or more",PX050501,,,,,[dietary_supplement] = 'UNDEFINED_CODE',,,,,
vitamin_c_quantity,phenx_dietary_supplements_use,,radio,"When you took VITAMIN C, how much did you usually take?","UNDEFINED_CODE,250 mg or less|UNDEFINED_CODE_1,300 to 500 mg|UNDEFINED_CODE_2,600 to 1000 mg|UNDEFINED_CODE_3,More than 1000 mg",PX050501,,,,,[vitamin_c_frequency] = 'UNDEFINED_CODE' or [vitamin_c_frequency] = 'UNDEFINED_CODE_1' or [vitamin_c_frequency] = 'UNDEFINED_CODE_2' or [vitamin_c_years] = 'UNDEFINED_CODE' or [vitamin_c_years] = 'UNDEFINED_CODE_1' or [vitamin_c_years] = 'UNDEFINED_CODE_2' or [vitamin_c_years] = 'UNDEFINED_CODE_3',,,,,
vitamin_e_frequency,phenx_dietary_supplements_use,,radio,How often did you take Vitamin E?,"UNDEFINED_CODE,1 to 3 times a week|UNDEFINED_CODE_1,4 to 6 times a week|UNDEFINED_CODE_2,Once a day",PX050501,,,,,[dietary_supplement] = 'UNDEFINED_CODE',,,,,
vitamin_e_years,phenx_dietary_supplements_use,,radio,How many years did you take Vitamin E?,"UNDEFINED_CODE,1 year or less|UNDEFINED_CODE_1,2 to 4 years|UNDEFINED_CODE_2,5 to 9 years|UNDEFINED_CODE_3,10 years or more",PX050501,,,,,[dietary_supplement] = 'UNDEFINED_CODE',,,,,
