Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
ever_taken_estrogen,phenx_exogenous_female_hormone_use,,radio,"Have you ever taken estrogen (female hormones"") for symptoms of menopause (the change of life) or for other reasons?""","UNDEFINED_CODE,No|UNDEFINED_CODE_1,Yes, and I am currently taking estrogens|UNDEFINED_CODE_2,Yes, but I am no longer taking estrogens",PX070401,,,,,,,,,,
ever_premarin,phenx_exogenous_female_hormone_use,,radio,The most frequently used estrogen is oral  Premarin®. Have you ever taken Premarin® by mouth (as pills)?,"UNDEFINED_CODE, No | UNDEFINED_CODE_1, Yes",PX070401,,,,,[ever_taken_estrogen] = 'UNDEFINED_CODE_1' or [ever_taken_estrogen] = 'UNDEFINED_CODE_2',,,,,
premarin_age_first,phenx_exogenous_female_hormone_use,,radio,At what age did you first take Premarin®?,"UNDEFINED_CODE, Before age 45 | UNDEFINED_CODE_1, 45-49 | UNDEFINED_CODE_2, 50-54 | UNDEFINED_CODE_3, 55-59 | UNDEFINED_CODE_4, 60-64 | UNDEFINED_CODE_5, 65-69 | UNDEFINED_CODE_6, 70 or older",PX070401,,,,,[ever_premarin] = 'UNDEFINED_CODE_1',,,,,
premarin_age_last,phenx_exogenous_female_hormone_use,,radio,At what age did you last take Premarin®?,"UNDEFINED_CODE, Currently taking | UNDEFINED_CODE_1, Before age 45 | UNDEFINED_CODE_2, 45-49 | UNDEFINED_CODE_3, 50-54 | UNDEFINED_CODE_4, 55-59 | UNDEFINED_CODE_5, 60-64 | UNDEFINED_CODE_6, 65-69 | UNDEFINED_CODE_7, 70 or older",PX070401,,,,,[ever_premarin] = 'UNDEFINED_CODE_1',,,,,
premarin_years,phenx_exogenous_female_hormone_use,,text,How many years in total did you take Premarin® (exclude those periods when you temporarily stopped)?,,PX070401,number,,,,[ever_premarin] = 'UNDEFINED_CODE_1',,,,,
premarin_dose_green,phenx_exogenous_female_hormone_use,,radio,Five commonly used doses of Premarin® can be distinguished by the color of the pill. Please indicate any you have ever used and the one you used for the longest period.  Green (0.3 mg).,"UNDEFINED_CODE, No | UNDEFINED_CODE_1, Yes",PX070401,,,,,[ever_premarin] = 'UNDEFINED_CODE_1',,,,,
premarin_dose_brown_red,phenx_exogenous_female_hormone_use,,radio,Five commonly used doses of Premarin® can be distinguished by the color of the pill. Please indicate any you have ever used and the one you used for the longest period.  Brown/Red (0.625 mg).,"UNDEFINED_CODE, No | UNDEFINED_CODE_1, Yes",PX070401,,,,,[ever_premarin] = 'UNDEFINED_CODE_1',,,,,
premarin_dose_white,phenx_exogenous_female_hormone_use,,radio,Five commonly used doses of Premarin® can be distinguished by the color of the pill. Please indicate any you have ever used and the one you used for the longest period.  White (0.9 mg).,"UNDEFINED_CODE, No | UNDEFINED_CODE_1, Yes",PX070401,,,,,[ever_premarin] = 'UNDEFINED_CODE_1',,,,,
premarin_dose_yellow_orange,phenx_exogenous_female_hormone_use,,radio,Five commonly used doses of Premarin® can be distinguished by the color of the pill. Please indicate any you have ever used and the one you used for the longest period.  Yellow/Orange (1.25 mg).,"UNDEFINED_CODE, No | UNDEFINED_CODE_1, Yes",PX070401,,,,,[ever_premarin] = 'UNDEFINED_CODE_1',,,,,
premarin_dose_purple,phenx_exogenous_female_hormone_use,,radio,Five commonly used doses of Premarin® can be distinguished by the color of the pill. Please indicate any you have ever used and the one you used for the longest period.  Purple (2.5 mg).,"UNDEFINED_CODE, No | UNDEFINED_CODE_1, Yes",PX070401,,,,,[ever_premarin] = 'UNDEFINED_CODE_1',,,,,
premarin_dose_longest_used,phenx_exogenous_female_hormone_use,,radio,Longest Used,"UNDEFINED_CODE,Green (0.3 mg)|UNDEFINED_CODE_1,Brown/Red (0.625 mg)|UNDEFINED_CODE_2,White (0.9 mg)|UNDEFINED_CODE_3,Yellow/Orange (1.25 mg)|UNDEFINED_CODE_4,Purple (2.5 mg)",PX070401,,,,,[ever_premarin] = 'UNDEFINED_CODE_1',,,,,
ever_estrogen_by_mouth,phenx_exogenous_female_hormone_use,,radio,Have you ever used estrogen other than Premarin® pills?  Estrogen by mouth?,"UNDEFINED_CODE, No | UNDEFINED_CODE_1, Yes",PX070401,,,,,[ever_taken_estrogen] = 'UNDEFINED_CODE_1' or [ever_taken_estrogen] = 'UNDEFINED_CODE_2',,,,,
ever_estrogen_by_injection,phenx_exogenous_female_hormone_use,,radio,Have you ever used estrogen other than Premarin® pills?  Estrogen by injection?,"UNDEFINED_CODE, No | UNDEFINED_CODE_1, Yes",PX070401,,,,,[ever_taken_estrogen] = 'UNDEFINED_CODE_1' or [ever_taken_estrogen] = 'UNDEFINED_CODE_2',,,,,
ever_estrogen_by_patch_implant,phenx_exogenous_female_hormone_use,,radio,Have you ever used estrogen other than Premarin® pills?  Estrogen by patch or implant?,"UNDEFINED_CODE, No | UNDEFINED_CODE_1, Yes",PX070401,,,,,[ever_taken_estrogen] = 'UNDEFINED_CODE_1' or [ever_taken_estrogen] = 'UNDEFINED_CODE_2',,,,,
ever_estrogen_by_cream_suppository,phenx_exogenous_female_hormone_use,,radio,Have you ever used estrogen other than Premarin® pills?  Estrogen vaginal cream or suppository?,"UNDEFINED_CODE, No | UNDEFINED_CODE_1, Yes",PX070401,,,,,[ever_taken_estrogen] = 'UNDEFINED_CODE_1' or [ever_taken_estrogen] = 'UNDEFINED_CODE_2',,,,,
estrogen_except_premarin_age_first,phenx_exogenous_female_hormone_use,,radio,At what age did you first use estrogens other than Premarin® pills?,"UNDEFINED_CODE, Before age 45 | UNDEFINED_CODE_1, 45-49 | UNDEFINED_CODE_2, 50-54 | UNDEFINED_CODE_3, 55-59 | UNDEFINED_CODE_4, 60-64 | UNDEFINED_CODE_5, 65-69 | UNDEFINED_CODE_6, 70 or older",PX070401,,,,,[ever_taken_estrogen] = 'UNDEFINED_CODE_1' or [ever_taken_estrogen] = 'UNDEFINED_CODE_2',,,,,
estrogen_except_premarin_age_last,phenx_exogenous_female_hormone_use,,radio,At what age did you last use estrogens other than Premarin® pills?,"UNDEFINED_CODE, Currently taking | UNDEFINED_CODE_1, Before age 45 | UNDEFINED_CODE_2, 45-49 | UNDEFINED_CODE_3, 50-54 | UNDEFINED_CODE_4, 55-59 | UNDEFINED_CODE_5, 60-64 | UNDEFINED_CODE_6, 65-69 | UNDEFINED_CODE_7, 70 or older",PX070401,,,,,[ever_taken_estrogen] = 'UNDEFINED_CODE_1' or [ever_taken_estrogen] = 'UNDEFINED_CODE_2',,,,,
estrogen_except_premarin_years,phenx_exogenous_female_hormone_use,,radio,How many years in total did you take estrogens other than Premarin® pills (exclude any time when you temporarily stopped)?,"UNDEFINED_CODE, Less than 1 year | UNDEFINED_CODE_1, 1-2 years | UNDEFINED_CODE_2, 3-5 years | UNDEFINED_CODE_3, 6-9 years | UNDEFINED_CODE_4, 10-14 years | UNDEFINED_CODE_5, 15-19 years | UNDEFINED_CODE_6, 20 years or more",PX070401,,,,,[ever_taken_estrogen] = 'UNDEFINED_CODE_1' or [ever_taken_estrogen] = 'UNDEFINED_CODE_2',,,,,
ever_progesterone_progestin,phenx_exogenous_female_hormone_use,,radio,"Sometimes another type of female hormone, progesterone (or progestin)  is given for symptoms of menopause  either alone or in combination with estrogen. The most frequently used progestin is Provera® (medroxyprogestoerone acetate). Have you ever used progesterone or a progestin?","UNDEFINED_CODE, No | UNDEFINED_CODE_1, Provera® only | UNDEFINED_CODE_2, Another type only | UNDEFINED_CODE_3, Provera® and another type of progestin | UNDEFINED_CODE_4, Yes, but don't know type",PX070401,,,,,,,,,,
progesterone_progestin_age_first,phenx_exogenous_female_hormone_use,,radio,At what age did you first take progesterone or a progestin?,"UNDEFINED_CODE,Before age 40|UNDEFINED_CODE_1,40-44|UNDEFINED_CODE_2,45-49|UNDEFINED_CODE_3,50-54|UNDEFINED_CODE_4,55-59|UNDEFINED_CODE_5,60-64|UNDEFINED_CODE_6,65-69|UNDEFINED_CODE_7,70 years or older",PX070401,,,,,[ever_progesterone_progestin] = 'UNDEFINED_CODE_1' or [ever_progesterone_progestin] = 'UNDEFINED_CODE_2' or  [ever_progesterone_progestin] = 'UNDEFINED_CODE_3' or [ever_progesterone_progestin] = 'UNDEFINED_CODE_4',,,,,
progesterone_progestin_age_last,phenx_exogenous_female_hormone_use,,radio,At what age did you last take progesterone or a progestin?,"UNDEFINED_CODE,Currently taking|UNDEFINED_CODE_1,Before 45|UNDEFINED_CODE_2,45-49|UNDEFINED_CODE_3,50-54|UNDEFINED_CODE_4,55-59|UNDEFINED_CODE_5,60-64|UNDEFINED_CODE_6,65-69|UNDEFINED_CODE_7,70 years or older",PX070401,,,,,[ever_progesterone_progestin] = 'UNDEFINED_CODE_1' or [ever_progesterone_progestin] = 'UNDEFINED_CODE_2' or  [ever_progesterone_progestin] = 'UNDEFINED_CODE_3' or [ever_progesterone_progestin] = 'UNDEFINED_CODE_4',,,,,
progesterone_progestin_years,phenx_exogenous_female_hormone_use,,radio,How many years in total did you take progesterone or a progestin (excluding any time when you temporarily stopped)?,"UNDEFINED_CODE,Less than 1 year|UNDEFINED_CODE_1,1-2 years|UNDEFINED_CODE_2,3-5 years|UNDEFINED_CODE_3,6-9 years|UNDEFINED_CODE_4,10-14 years|UNDEFINED_CODE_5,15-19 years|UNDEFINED_CODE_6,20 years or more",PX070401,,,,,[ever_progesterone_progestin] = 'UNDEFINED_CODE_1' or [ever_progesterone_progestin] = 'UNDEFINED_CODE_2' or  [ever_progesterone_progestin] = 'UNDEFINED_CODE_3' or [ever_progesterone_progestin] = 'UNDEFINED_CODE_4',,,,,
provera_dose,phenx_exogenous_female_hormone_use,,radio,"If you used Provera®, what was your usual dose?","UNDEFINED_CODE, Did not use Provera® | UNDEFINED_CODE_1, 2.5 mg per day | UNDEFINED_CODE_2, 5.0 mg per day | UNDEFINED_CODE_3, 10 mg per day | UNDEFINED_CODE_4, 20 mg per day | UNDEFINED_CODE_5, Another dose | UNDEFINED_CODE_6, Don't know",PX070401,,,,,[ever_progesterone_progestin] = 'UNDEFINED_CODE_1' or [ever_progesterone_progestin] = 'UNDEFINED_CODE_2' or  [ever_progesterone_progestin] = 'UNDEFINED_CODE_3' or [ever_progesterone_progestin] = 'UNDEFINED_CODE_4',,,,,
progesterone_progestin_days,phenx_exogenous_female_hormone_use,,text,"When using progestin or progesterone, for how many days each month would you usually take it?",,PX070401,number,,,,[ever_progesterone_progestin] = 'UNDEFINED_CODE_1' or [ever_progesterone_progestin] = 'UNDEFINED_CODE_2' or  [ever_progesterone_progestin] = 'UNDEFINED_CODE_3' or [ever_progesterone_progestin] = 'UNDEFINED_CODE_4',,,,,
