Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
have_angina,phenx_angina,,radio,Has a doctor ever told you that you had angina?,"1 , Yes|0 , No|9 , Don't Know",PX040601,,,,,,,,,,
chest_discomfort_since_lastexam,phenx_angina,,radio,Any chest discomfort ever/since last exam or medical history update?,"0 , No|1 , Yes|2 , Maybe|9 , Don't Know",PX040601,,,,,,,,,,
chest_discomfort_exertion,phenx_angina,,radio,Chest discomfort with exertion or excitement,"0 , No|1 , Yes|2 , Maybe|9 , Don't Know",PX040601,,,,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
chest_discomfort_quite,phenx_angina,,radio,Chest discomfort when quiet or resting,"0 , No|1 , Yes|2 , Maybe|9 , Don't Know",PX040601,,,,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
chest_discomfort_onset_month,phenx_angina,,text,Chest Discomfort Characteristics  Date of onset (mo),,PX040601,number,1,12,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
chest_discomfort_onset_month_coded,phenx_angina,,radio,Chest Discomfort Characteristics  Date of onset (mo),"99 , Unknown",PX040601,,,,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
chest_discomfort_onset_year,phenx_angina,,text,Chest Discomfort Characteristics  Date of onset (yr),,PX040601,number,1900,,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
chest_discomfort_onset_year_coded,phenx_angina,,radio,Chest Discomfort Characteristics  Date of onset (yr),"9999 , Unknown",PX040601,,,,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
chest_discomfort_usual_duration_minute,phenx_angina,,text,Chest Discomfort Characteristics  Usual duration (minutes),,PX040601,number,2,899,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
chest_discomfort_usual_duration_minute_coded,phenx_angina,,radio,Chest Discomfort Characteristics  Usual duration (minutes),"1 , 1 min or less|900,15 hrs or more|999 , Unknown",PX040601,,,,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
chest_discomfort_longest_duration_minute,phenx_angina,,text,Chest Discomfort Characteristics  Longest duration (minutes),,PX040601,number,2,899,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
chest_discomfort_longest_duration_minute_coded,phenx_angina,,radio,Chest Discomfort Characteristics  Longest duration (minutes),"1 , 1 min or less|900,15 hrs or more|999 , Unknown",PX040601,,,,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
chest_discomfort_location,phenx_angina,,radio,Chest Discomfort Characteristics  Location,"0 , No|1 , Central sternum and upper chest|2 , Left upper Quadrant|3 , Left lower ribcage|4 , Right chest|5 , Other|6 , Combination|9 , Unknown",PX040601,,,,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
chest_discomfort_radiation,phenx_angina,,radio,Chest Discomfort Characteristics  Radiation,"0 , No|1 , Left shoulder or left arm|2 , Neck|3 , Right shoulder or arm|4 , Back|5 , Abdomen|6 , Other|7 , Combination|9 , Unknown",PX040601,,,,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
chest_discomfort_frequency_past_month,phenx_angina,,text,Chest Discomfort Characteristics  Frequency (number in past month),,PX040601,number,,,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
chest_discomfort_frequency_past_month_coded,phenx_angina,,radio,Chest Discomfort Characteristics  Frequency (number in past month),"999 , Unknown",PX040601,,,,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
chest_discomfort_frequency_past_year,phenx_angina,,text,Chest Discomfort Characteristics  Frequency (number in past year),,PX040601,number,,,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
chest_discomfort_frequency_past_year_coded,phenx_angina,,radio,Chest Discomfort Characteristics  Frequency (number in past year),"999 , Unknown",PX040601,,,,,[have_angina] = '1' or [chest_discomfort_since_lastexam] = '1',,,,,
