Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
instructions_070101,phenx_cumulative_lifetime_alcohol_exposure,,descriptive,We would like to know about what kinds of alcohol and how much you drank at different times in your life.,,PX070101,,,,,,,,,,
drinking_ever,phenx_cumulative_lifetime_alcohol_exposure,,radio,"Have you ever consumed alcoholic beverages, such as beer, wine, or liquor at least once a week for 6 months or more?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,DK/Refused",PX070101,,,,,,,,,,
drinking_under_20,phenx_cumulative_lifetime_alcohol_exposure,,radio,"When you were Under 20 years of age, did you drink alcoholic beverages at least once a week for 6 months or more?","1 , Yes|2 , No",PX070101,,,,,,,,,,
drinking_years_under_20,phenx_cumulative_lifetime_alcohol_exposure,,text,For how many years?,,PX070101,number,,,,[drinking_under_20] = '1',,,,,
drinking_daily_quantity_under_20,phenx_cumulative_lifetime_alcohol_exposure,,text,How many drinks per day (did/do) you usually have when you were Under 20 years of age?,,PX070101,number,,,,[drinking_under_20] = '1',,,,,
drinking_weekly_quantity_under_20,phenx_cumulative_lifetime_alcohol_exposure,,text,How many drinks per week (did/do) you usually have when you were Under 20 years of age?,,PX070101,number,,,,[drinking_under_20] = '1',,,,,
drinking_twenties,phenx_cumulative_lifetime_alcohol_exposure,,radio,"When you were 20-29 years of age, did you drink alcoholic beverages at least once a week for 6 months or more?","1 , Yes|2 , No",PX070101,,,,,,,,,,
drinking_years_twenties,phenx_cumulative_lifetime_alcohol_exposure,,text,For how many years?,,PX070101,number,,,,[drinking_twenties] = '1',,,,,
drinking_daily_quantity_twenties,phenx_cumulative_lifetime_alcohol_exposure,,text,How many drinks per day(did/do) you usually have when you were 20-29 years of age?,,PX070101,number,,,,[drinking_twenties] = '1',,,,,
drinking_weekly_quantity_twenties,phenx_cumulative_lifetime_alcohol_exposure,,text,How many drinks per week (did/do) you usually have when you were 20-29 years of age?,,PX070101,number,,,,[drinking_twenties] = '1',,,,,
drinking_thirties,phenx_cumulative_lifetime_alcohol_exposure,,radio,"When you were 30-39 years of age, did you drink alcoholic beverages at least once a week for 6 months or more?","1 , Yes|2 , No|3 , Not that old yet",PX070101,,,,,,,,,,
drinking_years_thirties,phenx_cumulative_lifetime_alcohol_exposure,,text,For how many years?,,PX070101,number,,,,[drinking_thirties] = '1',,,,,
drinking_daily_quantity_thirties,phenx_cumulative_lifetime_alcohol_exposure,,text,How many drinks per day (did/do) you usually have when you were 30-39 years of age?,,PX070101,number,,,,[drinking_thirties] = '1',,,,,
drinking_weekly_quantity_thirties,phenx_cumulative_lifetime_alcohol_exposure,,text,How many drinks per  week (did/do) you usually have when you were 30-39 years of age?,,PX070101,number,,,,[drinking_thirties] = '1',,,,,
drinking_forties,phenx_cumulative_lifetime_alcohol_exposure,,radio,"When you were 40-49 years of age, did you drink alcoholic beverages at least once a week for 6 months or more?","1 , Yes|2 , No|3 , Not that old yet",PX070101,,,,,,,,,,
drinking_years_forties,phenx_cumulative_lifetime_alcohol_exposure,,text,For how many years?,,PX070101,number,,,,[drinking_forties] = '1',,,,,
drinking_daily_quantity_forties,phenx_cumulative_lifetime_alcohol_exposure,,text,How many drinks per day (did/do) you usually have when you were 40-49 years of age?,,PX070101,number,,,,[drinking_forties] = '1',,,,,
drinking_weekly_quantity_forties,phenx_cumulative_lifetime_alcohol_exposure,,text,How many drinks per week (did/do) you usually have when you were 40-49 years of age?,,PX070101,number,,,,[drinking_forties] = '1',,,,,
drinking_fifties,phenx_cumulative_lifetime_alcohol_exposure,,radio,"When you were 50-59 years of age, did you drink alcoholic beverages at least once a week for 6 months or more?","1 , Yes|2 , No|3 , Not that old yet",PX070101,,,,,,,,,,
drinking_years_fifties,phenx_cumulative_lifetime_alcohol_exposure,,text,For how many years?,,PX070101,number,,,,[drinking_fifties] = '1',,,,,
drinking_daily_quantity_fifties,phenx_cumulative_lifetime_alcohol_exposure,,text,How many drinks per day (did/do) you usually have when you were 50-59 years of age?,,PX070101,number,,,,[drinking_fifties] = '1',,,,,
drinking_weekly_quantity_fifties,phenx_cumulative_lifetime_alcohol_exposure,,text,How many drinks per week (did/do) you usually have when you were 50-59 years of age?,,PX070101,number,,,,[drinking_fifties] = '1',,,,,
drinking_sixties,phenx_cumulative_lifetime_alcohol_exposure,,radio,"When you were Age 60 or older, did you drink alcoholic beverages at least once a week for 6 months or more?","1 , Yes|2 , No|3 , Not that old yet",PX070101,,,,,,,,,,
drinking_years_sixties,phenx_cumulative_lifetime_alcohol_exposure,,text,For how many years?,,PX070101,number,,,,[drinking_sixties] = '1',,,,,
drinking_daily_quantity_sixties,phenx_cumulative_lifetime_alcohol_exposure,,text,How many drinks per day (did/do) you usually have when you were Age 60 or older?,,PX070101,number,,,,[drinking_sixties] = '1',,,,,
drinking_weekly_quantity_sixties,phenx_cumulative_lifetime_alcohol_exposure,,text,How many drinks per week (did/do) you usually have when you were Age 60 or older?,,PX070101,number,,,,[drinking_sixties] = '1',,,,,
