Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
strenuous_exercise_hours_high_school,phenx_cumulative_lifetime_physical_activity,STRENUOUS EXERCISE,radio,"How often did you participate in STRENUOUS exercise activities or sports (e.g., swimming laps, aerobics, calisthenics, running, jogging, basketball, cycling on hills, racquetball) during high school?  Average hours per week:","UNDEFINED_CODE, None | UNDEFINED_CODE_1, 1/2 hr per week | UNDEFINED_CODE_2, 1 hr per week | UNDEFINED_CODE_3, 1 1/2 hrs per week | UNDEFINED_CODE_4, 2 hrs per week | UNDEFINED_CODE_5, 3 hrs per week | UNDEFINED_CODE_6, 4-6 hrs per week | UNDEFINED_CODE_7, 7-10 hrs per week | UNDEFINED_CODE_8, 11 or more hrs per week",PX070201,,,,,,,,,,
strenuous_exercise_months_high_school,phenx_cumulative_lifetime_physical_activity,,radio,"How often did you participate in STRENUOUS exercise activities or sports (e.g., swimming laps, aerobics, calisthenics, running, jogging, basketball, cycling on hills, racquetball) during high school?  Average months per year:","UNDEFINED_CODE, 1-3 months per year | UNDEFINED_CODE_1, 4-6 months per year | UNDEFINED_CODE_2, 7-9 months per year | UNDEFINED_CODE_3, 10-12 months per year",PX070201,,,,,[strenuous_exercise_hours_high_school] = 'UNDEFINED_CODE_1' or [strenuous_exercise_hours_high_school] = 'UNDEFINED_CODE_2' or [strenuous_exercise_hours_high_school] = 'UNDEFINED_CODE_4' or [strenuous_exercise_hours_high_school] = 'UNDEFINED_CODE_3' or [strenuous_exercise_hours_high_school] = 'UNDEFINED_CODE_5' or [strenuous_exercise_hours_high_school] = 'UNDEFINED_CODE_6' or [strenuous_exercise_hours_high_school] = 'UNDEFINED_CODE_7' or [strenuous_exercise_hours_high_school] = 'UNDEFINED_CODE_8',,,,,
strenuous_exercise_hours_age18_24,phenx_cumulative_lifetime_physical_activity,,radio,"How often did you participate in STRENUOUS exercise activities or sports (e.g., swimming laps, aerobics, calisthenics, running, jogging, basketball, cycling on hills, racquetball) between ages 18 and 24? Average hours per week:","UNDEFINED_CODE, None | UNDEFINED_CODE_1, 1/2 hr per week | UNDEFINED_CODE_2, 1 hr per week | UNDEFINED_CODE_3, 1 1/2 hrs per week | UNDEFINED_CODE_4, 2 hrs per week | UNDEFINED_CODE_5, 3 hrs per week | UNDEFINED_CODE_6, 4-6 hrs per week | UNDEFINED_CODE_7, 7-10 hrs per week | UNDEFINED_CODE_8, 11 or more hrs per week",PX070201,,,,,,,,,,
strenuous_exercise_months_age18_24,phenx_cumulative_lifetime_physical_activity,,radio,"How often did you participate in STRENUOUS exercise activities or sports (e.g., swimming laps, aerobics, calisthenics, running, jogging, basketball, cycling on hills, racquetball) between ages 18 and 24?  Average months per year:","UNDEFINED_CODE, 1-3 months per year | UNDEFINED_CODE_1, 4-6 months per year | UNDEFINED_CODE_2, 7-9 months per year | UNDEFINED_CODE_3, 10-12 months per year",PX070201,,,,,[strenuous_exercise_hours_age18_24] = 'UNDEFINED_CODE_2' or [strenuous_exercise_hours_age18_24] = 'UNDEFINED_CODE_1' or [strenuous_exercise_hours_age18_24] = 'UNDEFINED_CODE_3' or [strenuous_exercise_hours_age18_24] = 'UNDEFINED_CODE_4' or [strenuous_exercise_hours_age18_24] = 'UNDEFINED_CODE_5' or [strenuous_exercise_hours_age18_24] = 'UNDEFINED_CODE_6' or [strenuous_exercise_hours_age18_24] = 'UNDEFINED_CODE_7' or [strenuous_exercise_hours_age18_24] = 'UNDEFINED_CODE_8',,,,,
strenuous_exercise_hours_age25_34,phenx_cumulative_lifetime_physical_activity,,radio,"How often did you participate in STRENUOUS exercise activities or sports (e.g., swimming laps, aerobics, calisthenics, running, jogging, basketball, cycling on hills, racquetball) between ages 25 and 34?  Average hours per week:","UNDEFINED_CODE, None | UNDEFINED_CODE_1, 1/2 hr per week | UNDEFINED_CODE_2, 1 hr per week | UNDEFINED_CODE_3, 1 1/2 hrs per week | UNDEFINED_CODE_4, 2 hrs per week | UNDEFINED_CODE_5, 3 hrs per week | UNDEFINED_CODE_6, 4-6 hrs per week | UNDEFINED_CODE_7, 7-10 hrs per week | UNDEFINED_CODE_8, 11 or more hrs per week",PX070201,,,,,,,,,,
strenuous_exercise_months_age25_34,phenx_cumulative_lifetime_physical_activity,,radio,"How often did you participate in STRENUOUS exercise activities or sports (e.g., swimming laps, aerobics, calisthenics, running, jogging, basketball, cycling on hills, racquetball) between ages 25 and 34?  Average months per year:","UNDEFINED_CODE, 1-3 months per year | UNDEFINED_CODE_1, 4-6 months per year | UNDEFINED_CODE_2, 7-9 months per year | UNDEFINED_CODE_3, 10-12 months per year",PX070201,,,,,[strenuous_exercise_hours_age25_34] = 'UNDEFINED_CODE_1' or [strenuous_exercise_hours_age25_34] = 'UNDEFINED_CODE_2' or [strenuous_exercise_hours_age25_34] = 'UNDEFINED_CODE_3' or [strenuous_exercise_hours_age25_34] = 'UNDEFINED_CODE_4' or [strenuous_exercise_hours_age25_34] = 'UNDEFINED_CODE_5' or [strenuous_exercise_hours_age25_34] = 'UNDEFINED_CODE_6' or [strenuous_exercise_hours_age25_34] = 'UNDEFINED_CODE_7' or [strenuous_exercise_hours_age25_34] = 'UNDEFINED_CODE_8',,,,,
strenuous_exercise_hours_age35_44,phenx_cumulative_lifetime_physical_activity,,radio,"How often did you participate in STRENUOUS exercise activities or sports (e.g., swimming laps, aerobics, calisthenics, running, jogging, basketball, cycling on hills, racquetball) between ages 35 and 44?  Average hours per week:","UNDEFINED_CODE, None | UNDEFINED_CODE_1, 1/2 hr per week | UNDEFINED_CODE_2, 1 hr per week | UNDEFINED_CODE_3, 1 1/2 hrs per week | UNDEFINED_CODE_4, 2 hrs per week | UNDEFINED_CODE_5, 3 hrs per week | UNDEFINED_CODE_6, 4-6 hrs per week | UNDEFINED_CODE_7, 7-10 hrs per week | UNDEFINED_CODE_8, 11 or more hrs per week",PX070201,,,,,,,,,,
strenuous_exercise_months_age35_44,phenx_cumulative_lifetime_physical_activity,,radio,"How often did you participate in STRENUOUS exercise activities or sports (e.g., swimming laps, aerobics, calisthenics, running, jogging, basketball, cycling on hills, racquetball) between ages 35 and 44?  Average months per year:","UNDEFINED_CODE, 1-3 months per year | UNDEFINED_CODE_1, 4-6 months per year | UNDEFINED_CODE_2, 7-9 months per year | UNDEFINED_CODE_3, 10-12 months per year",PX070201,,,,,[strenuous_exercise_hours_age35_44] = 'UNDEFINED_CODE_1' or [strenuous_exercise_hours_age35_44] = 'UNDEFINED_CODE_2' or [strenuous_exercise_hours_age35_44] = 'UNDEFINED_CODE_3' or [strenuous_exercise_hours_age35_44] = 'UNDEFINED_CODE_4' or [strenuous_exercise_hours_age35_44] = 'UNDEFINED_CODE_5' or [strenuous_exercise_hours_age35_44] = 'UNDEFINED_CODE_6' or [strenuous_exercise_hours_age35_44] = 'UNDEFINED_CODE_7' or [strenuous_exercise_hours_age35_44] = 'UNDEFINED_CODE_8',,,,,
strenuous_exercise_hours_age45_54,phenx_cumulative_lifetime_physical_activity,,radio,"How often did you participate in STRENUOUS exercise activities or sports (e.g., swimming laps, aerobics, calisthenics, running, jogging, basketball, cycling on hills, racquetball) between ages 45 and 54?  Average hours per week:","UNDEFINED_CODE, None | UNDEFINED_CODE_1, 1/2 hr per week | UNDEFINED_CODE_2, 1 hr per week | UNDEFINED_CODE_3, 1 1/2 hrs per week | UNDEFINED_CODE_4, 2 hrs per week | UNDEFINED_CODE_5, 3 hrs per week | UNDEFINED_CODE_6, 4-6 hrs per week | UNDEFINED_CODE_7, 7-10 hrs per week | UNDEFINED_CODE_8, 11 or more hrs per week",PX070201,,,,,,,,,,
strenuous_exercise_months_age45_54,phenx_cumulative_lifetime_physical_activity,,radio,"How often did you participate in STRENUOUS exercise activities or sports (e.g., swimming laps, aerobics, calisthenics, running, jogging, basketball, cycling on hills, racquetball) between ages 45 and 54?  Average months per year:","UNDEFINED_CODE, 1-3 months per year | UNDEFINED_CODE_1, 4-6 months per year | UNDEFINED_CODE_2, 7-9 months per year | UNDEFINED_CODE_3, 10-12 months per year",PX070201,,,,,[strenuous_exercise_hours_age45_54] = 'UNDEFINED_CODE_1' or [strenuous_exercise_hours_age45_54] = 'UNDEFINED_CODE_2' or [strenuous_exercise_hours_age45_54] = 'UNDEFINED_CODE_3' or [strenuous_exercise_hours_age45_54] = 'UNDEFINED_CODE_4' or [strenuous_exercise_hours_age45_54] = 'UNDEFINED_CODE_5' or [strenuous_exercise_hours_age45_54] = 'UNDEFINED_CODE_6' or [strenuous_exercise_hours_age45_54] = 'UNDEFINED_CODE_7' or [strenuous_exercise_hours_age45_54] = 'UNDEFINED_CODE_8',,,,,
