Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
marijuana_use_21times_ayear,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you ever use marijuana at least 21 times in a single year?,"1 , NO|5 , YES|9 , DON'T KNOW / REFUSED",PX031401,,,,,,,,,,
thirthydays_marijuana_using_getting_over,phenx_substances_lifetime_abuse_and_dependence,,radio,"Has there ever been a period of a month or more when a great deal of your time was spent using marijuana, getting marijuana, or getting over its effects?","1 , NO|5 , YES|9 , DON'T KNOW / REFUSED",PX031401,,,,,[marijuana_use_21times_ayear]<>'1',,,,,
marijuana_use_depressed,phenx_substances_lifetime_abuse_and_dependence,,radio,"Because of your marijuana use, did you ever experience any of the following:  Feeling depressed or uninterested in things for more than 24 hours to the point that it interfered with your functioning?","1 , NO|5 , YES|9 , DON'T KNOW / REFUSED",PX031401,,,,,[marijuana_use_21times_ayear]<>'1',,,,,
marijuana_use_trouble_concentrating,phenx_substances_lifetime_abuse_and_dependence,,radio,"Because of your marijuana use, did you ever experience any of the following:  Having trouble concentrating or having such trouble thinking clearly for more than 24 hours that it interfered with your functioning?","1 , NO|5 , YES|9 , DON'T KNOW / REFUSED",PX031401,,,,,[marijuana_use_21times_ayear]<>'1',,,,,
marijuana_use_paranoid,phenx_substances_lifetime_abuse_and_dependence,,radio,"Because of your marijuana use, did you ever experience any of the following:  Feeling paranoid or suspicious of people for more than 24 hours to the point that it interfered with your relationships?","1 , NO|5 , YES|9 , DON'T KNOW / REFUSED",PX031401,,,,,[marijuana_use_21times_ayear]<>'1',,,,,
marijuana_use_decreased_contact,phenx_substances_lifetime_abuse_and_dependence,,radio,"Because of your marijuana use, did you ever experience any of the following:  Decreased contact with friends or family?","1 , NO|5 , YES|9 , DON'T KNOW / REFUSED",PX031401,,,,,[marijuana_use_21times_ayear]<>'1',,,,,
marijuana_use_hallucinations,phenx_substances_lifetime_abuse_and_dependence,,radio,"Because of your marijuana use, did you ever experience any of the following:  Hearing, seeing, or smelling things that weren't really there?","1 , NO|5 , YES|9 , DON'T KNOW / REFUSED",PX031401,,,,,[marijuana_use_21times_ayear]<>'1',,,,,
continue_after_marijuana_use_depressed,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you continue to use marijuana after you knew it caused this?  Feeling depressed or uninterested in things for more than 24 hours to the point that it interfered with your functioning?,"1 , NO|5 , YES|9 , DON'T KNOW / REFUSED",PX031401,,,,,[marijuana_use_21times_ayear]<>'1' and [marijuana_use_depressed] = '5',,,,,
continue_after_marijuana_use_troubleconcentrating,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you continue to use marijuana after you knew it caused this?  Having trouble concentrating or having such trouble thinking clearly for more than 24 hours that it interfered with your functioning?,"1 , NO|5 , YES|9 , DON'T KNOW / REFUSED",PX031401,,,,,[marijuana_use_21times_ayear]<>'1' and [marijuana_use_trouble_concentrating] = '5',,,,,
continue_after_marijuana_use_paranoid,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you continue to use marijuana after you knew it caused this?  Feeling paranoid or suspicious of people for more than 24 hours to the point that it interfered with your relationships?,"1 , NO|5 , YES|9 , DON'T KNOW / REFUSED",PX031401,,,,,[marijuana_use_21times_ayear]<>'1' and [marijuana_use_paranoid] = '5',,,,,
