Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
instructions,phenx_sudden_cardiac_arrest,,descriptive,To be completed by physician who signed the death certificate and/or the patient's physician.,,PX040701,,,,,,,,,,
physician_familiar_with_event,phenx_sudden_cardiac_arrest,,radio,Are you familiar with the events surrounding the decedent's death?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX040701,,,,,,,,,,
physician_witness_death,phenx_sudden_cardiac_arrest,,radio,Did you witness the death?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX040701,,,,,,,,,,
pain,phenx_sudden_cardiac_arrest,,radio,"Was there any pain in the chest, left arm or shoulder or jaw within 72 hours of death?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Uncertain",PX040701,,,,,[physician_familiar_with_event] = 'UNDEFINED_CODE' or [physician_witness_death] = 'UNDEFINED_CODE',,,,,
pain_include_chest,phenx_sudden_cardiac_arrest,,radio,Did the pain include the chest?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Uncertain",PX040701,,,,,[physician_familiar_with_event] = 'UNDEFINED_CODE' or [physician_witness_death] = 'UNDEFINED_CODE',,,,,
pain_cardiac_origin,phenx_sudden_cardiac_arrest,,radio,Did you think this pain was of a cardiac origin?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Uncertain",PX040701,,,,,[physician_familiar_with_event] = 'UNDEFINED_CODE' or [physician_witness_death] = 'UNDEFINED_CODE',,,,,
pain_cardiac_origin_specify_cause,phenx_sudden_cardiac_arrest,,text,"Did you think this pain was of a cardiac origin? If no, specify what you think was the cause.",,PX040701,,,,,[pain_cardiac_origin] = 'UNDEFINED_CODE_1',,,,,
cpr,phenx_sudden_cardiac_arrest,,radio,Was cardiopulmonary resuscitation (CPR) and/or cardioversion performed within 24 hours of death?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Uncertain",PX040701,,,,,[physician_familiar_with_event] = 'UNDEFINED_CODE' or [physician_witness_death] = 'UNDEFINED_CODE',,,,,
symptom_time,phenx_sudden_cardiac_arrest,,radio,Please give time between onset of acute symptoms to death. (We are defining death as the point where spontaneous breathing ceased and the patient never recovered).,"UNDEFINED_CODE,More than three days|UNDEFINED_CODE_1,Two - three days|UNDEFINED_CODE_2,One day|UNDEFINED_CODE_3,At least 12 hours, but less than 24 hours|UNDEFINED_CODE_4,At least 4 hours, but less than 12 hours|UNDEFINED_CODE_5,At least 1 hour, but less than 4 hours|UNDEFINED_CODE_6,Less than 1 hour|UNDEFINED_CODE_7,Death instantaneous, no symptoms|UNDEFINED_CODE_8,Unknown",PX040701,,,,,[physician_familiar_with_event] = 'UNDEFINED_CODE' or [physician_witness_death] = 'UNDEFINED_CODE',,,,,
chd,phenx_sudden_cardiac_arrest,,radio,Would you classify the decedent's cause of death as due to Coronary Heart Disease (CHD)?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No|UNDEFINED_CODE_2,Uncertain",PX040701,,,,,[physician_familiar_with_event] = 'UNDEFINED_CODE' or [physician_witness_death] = 'UNDEFINED_CODE',,,,,
