Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
health_numeracy_record_id,phenx_health_numeracy,,text,Record ID,,PX280201,,,,,,,,,,
specific_instructions,phenx_health_numeracy,,descriptive,"The Working Group recommends that the administrator of the instrument ascertain what language is spoken in the home. The Numeracy Understanding in Medicine Instrument (NUMi) is highly dependent on literacy, so researchers should note that people with limited literacy will likely score lower, regardless of numeracy skills.",,,,,,,,,,,,
health_numeracy_blood_sugar_reading_goal,phenx_health_numeracy,,radio,James has diabetes. His goal is to have his blood sugar between 80 and 150 in the morning. Which of the following blood sugar readings is within his goal?,"UNDEFINED_CODE, 55|UNDEFINED_CODE_1, 140|UNDEFINED_CODE_2, 165|UNDEFINED_CODE_3, 180",PX280201,,,,,,,,,,
health_numeracy_pain_scale_pain_rating,phenx_health_numeracy,,radio,"Nathan has a pain rating of 5 on a pain scale of 1 (no pain) to 10 (worst possible pain). One day later Nathan still has pain but it is better. Now, what pain rating might Nathan give?","UNDEFINED_CODE, 3|UNDEFINED_CODE_1, 5|UNDEFINED_CODE_2, 7|UNDEFINED_CODE_3, 9",PX280201,,,,,,,,,,
health_numeracy_side_effect_likelihood,phenx_health_numeracy,,radio,Natasha started a new medicine and was given a handout showing the chance that side effects will occur as in the table below. Which side effect is Natasha least likely to get?,"UNDEFINED_CODE, Dizziness (1 in 5 people)|UNDEFINED_CODE_1, Nausea (1 in 10 people)|UNDEFINED_CODE_2, Stomach pain (1 in 100 people)|UNDEFINED_CODE_3, Allergic reaction (1 in 200 people)",PX280201,,,,,,,,,,
health_numeracy_highest_heart_attack_chance,phenx_health_numeracy,,radio,Frank has a test to look for blockages in the arteries of his heart. The doctor said that a person with a higher percent (%) blockage has a high chance of having a heart attack. Which percent (%) blockage has the highest chance of a heart attack?,"UNDEFINED_CODE, 33%|UNDEFINED_CODE_1, 50%|UNDEFINED_CODE_2, 75%|UNDEFINED_CODE_3, 98%",PX280201,,,,,,,,,,
health_numeracy_highest_pills_per_day,phenx_health_numeracy,,radio,The doctor told Maria not to take more than 3 grams (g) of Tylenol a day. Each Tylenol pill is 500 milligrams (mg). What is the highest number of pills that Maria can take in one day?,"UNDEFINED_CODE, 3 pills|UNDEFINED_CODE_1, 6 pills|UNDEFINED_CODE_2, 8 pills|UNDEFINED_CODE_3, 12 pills",PX280201,,,,,,,,,,
health_numeracy_receive_medicine_likelihood,phenx_health_numeracy,,radio,"A medical study will randomly assign people so that people are equally likely to get medicine A or medicine B. If there are 300 people in the study, about how many are expected to get medicine A?","UNDEFINED_CODE, 100 people|UNDEFINED_CODE_1, 150 people|UNDEFINED_CODE_2, 200 people|UNDEFINED_CODE_3, 250 people",PX280201,,,,,,,,,,
health_numeracy_chance_heart_attack_twenty_years,phenx_health_numeracy,,radio,David is 50 years old and smokes cigarettes. His doctor tells him that the chance of having a heart attack increases as people age and if they smoke. His current chance of a heart attack is 10% over the next 10 years. Which of the following is the best guess of David's chance of a heart attack in the next 20 years?,"UNDEFINED_CODE, 5%|UNDEFINED_CODE_1, 10%|UNDEFINED_CODE_2, 30%|UNDEFINED_CODE_3, 100%",PX280201,,,,,,,,,,
health_numeracy_blood_pressure_medicine_chance_side_effect,phenx_health_numeracy,,radio,"James starts a new blood pressure medicine. The chance of a serious side effect is 0.5%. If 1000 people take this medicine, about how many would be expected to have a serious side effect?","UNDEFINED_CODE, 1 person|UNDEFINED_CODE_1, 5 people|UNDEFINED_CODE_2, 50 people|UNDEFINED_CODE_3, 500 people",PX280201,,,,,,,,,,
health_numeracy_test_blood_chance_prostate_cancer,phenx_health_numeracy,,radio,The PSA (prostate specific antigen) is a blood test that looks for prostate cancer. The test has false alarms so about 30% of men who have an abnormal test turn out not to have prostate cancer. John had an abnormal test. What is the chance that John has prostate cancer?,"UNDEFINED_CODE, 0%|UNDEFINED_CODE_1, 30%|UNDEFINED_CODE_2, 70%|UNDEFINED_CODE_3, 100%",PX280201,,,,,,,,,,
