Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
social_vulnerability_index_svi_record_id,phenx_social_vulnerability,,text,Record ID,,PX290701,,,,,,,,,,
social_vulnerability_introduction,phenx_social_vulnerability,,descriptive,"The relative vulnerability of the population in each U.S. Census tract can be determined using the Social Vulnerability Index. The SVI ranks the tracts on 15 social factors, including unemployment, minority status, and disability, and groups them into four related themes: socioeconomic, household composition and disability, minority status and language, and housing and transportation. Each tract receives a ranking for each Census variable and for each of four themes, and also an overall ranking.  RankingCensus tracts within each state and the District of Columbia are ranked to enable mapping and analysis of relative vulnerability in individual states. Tracts for the entire United States are also ranked against one another, for mapping and analysis of relative vulnerability in multiple states, or across the U.S. as a whole. Tract rankings are based on percentiles. Percentile ranking values range from 0 to 1, with higher values indicating greater vulnerability.For each tract, we generated its percentile rank among all tracts for 1) the fifteen individual variables, 2) the four themes, and 3) its overall position.FlagsThe data can also be analyzed using flags as an alternative approach to rankings. Tracts in the top 10%, i.e., at the 90th percentile of values, are given a value of 1 to indicate high vulnerability. Tracts below the 90th percentile are given a value of 0.For a theme, the flag value is the number of flags for variables comprising the theme. The overall flag value for each tract is the number of all variable flags.To access the SVI data, visit ""https://svi.cdc.gov/data-and-tools-download.html, https://svi.cdc.gov/data-and-tools-download.html</a></span><a name=""_Hlt10444712""><a name=""_Hlt10444713""><a name=""_Hlt30597474""><a name=""_Hlt30597475""></a><span> and select &ldquo;Data&rdquo; for download type in the Data section of the form. SVI data from 2000, 2010, 2014, and 2016 are available for download in shapefile or .csv format. The accompanying documentation should also be downloaded with the data. This can be done by selecting &ldquo;Documentation&rdquo; for download type in the Data section of the form. The documentation contains further details on the data, including variable definitions.",,PX290701,,,,,,,,,,
social_vulnerability_state_fips,phenx_social_vulnerability,,text,State-level FIPS code ,,PX290701,,,,,,,,,,
social_vulnerability_state_name,phenx_social_vulnerability,,dropdown,State name ,"UNDEFINED, Alabama | UNDEFINED_1, Alaska | UNDEFINED_2, Arizona | UNDEFINED_3, Arkansas | UNDEFINED_4, California | UNDEFINED_5, Colorado | UNDEFINED_6, Connecticut | UNDEFINED_7, Delaware | UNDEFINED_8, Florida | UNDEFINED_9, Georgia | UNDEFINED_10, Hawaii | UNDEFINED_11, Idaho | UNDEFINED_12, Illinois | UNDEFINED_13, Indiana | UNDEFINED_14, Iowa | UNDEFINED_15, Kansas | UNDEFINED_16, Kentucky | UNDEFINED_17, Louisiana | UNDEFINED_18, Maine | UNDEFINED_19, Maryland | UNDEFINED_20, Massachusetts | UNDEFINED_21, Michigan | UNDEFINED_22, Minnesota | UNDEFINED_23, Mississippi | UNDEFINED_24, Missouri | UNDEFINED_25, Montana | UNDEFINED_26, Nebraska | UNDEFINED_27, Nevada | UNDEFINED_28, New Hampshire | UNDEFINED_29, New Jersey | UNDEFINED_30, New Mexico | UNDEFINED_31, New York | UNDEFINED_32, North Carolina | UNDEFINED_33, North Dakota | UNDEFINED_34, Ohio | UNDEFINED_35, Oklahoma | UNDEFINED_36, Oregon | UNDEFINED_37, Pennsylvania | UNDEFINED_38, Rhode Island | UNDEFINED_39, South Carolina | UNDEFINED_40, South Dakota | UNDEFINED_41, Tennessee | UNDEFINED_42, Texas | UNDEFINED_43, Utah | UNDEFINED_44, Vermont | UNDEFINED_45, Virginia | UNDEFINED_46, Washington | UNDEFINED_47, West Virginia | UNDEFINED_48, Wisconsin | UNDEFINED_49, Wyoming",PX290701,,,,,,,,,,
social_vulnerability_state,phenx_social_vulnerability,,dropdown,State abbreviation,"UNDEFINED, AL | UNDEFINED_1, AK | UNDEFINED_2, AZ | UNDEFINED_3, AR | UNDEFINED_4, CA | UNDEFINED_5, CO | UNDEFINED_6, CT | UNDEFINED_7, DE | UNDEFINED_8, FL | UNDEFINED_9, GA | UNDEFINED_10, HI | UNDEFINED_11, ID | UNDEFINED_12, IL | UNDEFINED_13, IN | UNDEFINED_14, IA | UNDEFINED_15, KS | UNDEFINED_16, KY | UNDEFINED_17, LA | UNDEFINED_18, ME | UNDEFINED_19, MD | UNDEFINED_20, MA | UNDEFINED_21, MI | UNDEFINED_22, MN | UNDEFINED_23, MS | UNDEFINED_24, MO | UNDEFINED_25, MT | UNDEFINED_26, NE | UNDEFINED_27, NV | UNDEFINED_28, NH | UNDEFINED_29, NJ | UNDEFINED_30, NM | UNDEFINED_31, NY | UNDEFINED_32, NC | UNDEFINED_33, ND | UNDEFINED_34, OH | UNDEFINED_35, OK | UNDEFINED_36, OR | UNDEFINED_37, PA | UNDEFINED_38, RI | UNDEFINED_39, SC | UNDEFINED_40, SD | UNDEFINED_41, TN | UNDEFINED_42, TX | UNDEFINED_43, UT | UNDEFINED_44, VT | UNDEFINED_45, VA | UNDEFINED_46, WA | UNDEFINED_47, WV | UNDEFINED_48, WI | UNDEFINED_49, WY",PX290701,,,,,,,,,,
social_vulnerability_county_fips,phenx_social_vulnerability,,text,County-level FIPS code,,PX290701,,,,,,,,,,
social_vulnerability_county_name,phenx_social_vulnerability,,text,County name,,PX290701,,,,,,,,,,
social_vulnerability_tract_fips,phenx_social_vulnerability,,text,Tract-level FIPS code,,PX290701,,,,,,,,,,
social_vulnerability_tract_county_state,phenx_social_vulnerability,,text,"Text description of tract, county, state",,PX290701,,,,,,,,,,
social_vulnerability_tract_area,phenx_social_vulnerability,,text,Tract area in square miles ,,PX290701,number,,,,,,,,,
