Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
info_520504,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,descriptive,Below are a series of statements about cigarette smoking. Please rate your level of agreement for each using the following scale. There are no right or wrong answers.,,PX0520504,,,,,,,,,,
smoke_without_thinking,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,1. I often smoke without thinking about it,"1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
cigarettes_control_me,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,2. Cigarettes control me,"1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
smoke_right_after_wake,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,3. I usually want to smoke right after I wake up,"1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
hard_to_ignore_urge_smoke,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,4. It's hard to ignore an urge to smoke,"1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
cigarette_flavor_is_pleasing,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,5. The flavor of a cigarette is pleasing,"1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
smoke_to_keep_focused,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,6. I frequently smoke to keep my mind focused,"1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
smoking_to_control_hunger,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,7. I rely upon smoking to control my hunger and eating,"1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
reminders_to_smoke,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,8. My life is full of reminders to smoke,"1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
smoking_feel_better_in_seconds,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,9. Smoking helps me feel better in seconds,"1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
smoke_without_deciding,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,10. I smoke without deciding to,"1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
cigarettes_keep_me_company,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,"11. Cigarettes keep me company, like a close friend","1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
sights_smells_trigger_urge_smoke,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,12. There are particular sights and smells that trigger strong urges to smoke,"1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
smoking_helps_me_stay_focused,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,13. Smoking helps me stay focused,"1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
light_cigarettes_without_thinking,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,14. I frequently light cigarettes without thinking about it,"1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
most_cigarettes_taste_good,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,15. Most of my daily cigarettes taste good,"1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
cigarettes_rule_my_life,phenx_motives_alcohol_tobacco_and_othersubstspecifictobac,,radio,16. Sometimes I feel like cigarettes rule my life,"1, Not true of me at all | UNDEFINED_CODE_1, 2 | UNDEFINED_CODE_2, 3 | UNDEFINED_CODE_3, 4 | UNDEFINED_CODE_4, 5 | UNDEFINED_CODE_5, 6 | 7, Extremely true of me",PX0520504,,,,,,,,,,
